IdStation,Name,Address,DockBikes,FreeBases,TotalBases,Estado,NoAvailabl,Longitud,Latitud
1961,480 - Vicente Muzas - Arturo Soria,"Calle Vicente Muzas, 13",8,15,23,Poca disponibilidad,Disponible,-3.660443,40.459033
1962,481 - Diego Ayllón - Arturo Soria,"Diego Ayllon, 2",4,19,23,Fuera de servicio,Disponible,-3.652191,40.451179
1963,554 - Metro El Capricho,"Calle de Velero, 16 ,Comunidad de Madrid España",2,25,27,Fuera de servicio,Disponible,-3.5941,40.453
1964,"284 - Avenida de Burgos, 17","Avda. de Burgos, 17",8,15,23,Poca disponibilidad,Disponible,-3.67579,40.473594
1965,482 - Metro Pueblo Nuevo,"Campuzano, 1",3,20,23,Fuera de servicio,Disponible,-3.642339,40.435687
1966,483 - Marcelino Álvarez - Daroca,"Calle Marcelino Álvarez, 31",10,13,23,Poca disponibilidad,Disponible,-3.653432,40.429743
1967,484 - Metro García Noblejas,"Calle Luis Campos, 3",18,5,23,Disponible,Disponible,-3.632389,40.428931
1968,523 - Carretera de Canillas,"Calle carretera de canillas, 17",11,12,23,Poca disponibilidad,Disponible,-3.650893,40.46287
1969,285 - Santa María Magdalena - La Drácena,"Calle Santa María Magdalena, 15",19,4,23,Disponible,Disponible,-3.6706,40.4631
1970,286 - Plaza Duque de Pastrana,"Plaza Duque de Pastrana, 2",7,16,23,Fuera de servicio,Disponible,-3.6779,40.4679
1971,287 - Metro Bambú,"Calle de la Yuca, 1",12,11,23,Poca disponibilidad,Disponible,-3.6762,40.4765
1972,288 - Caídos de la División Azul,"Calle Caídos de la División Azul, 28",18,5,23,Disponible,Disponible,-3.6723,40.4664
1973,524 - Glorieta Luis Rosales,Glorieta de Luís Rosales (esquina con López De Hoyos),9,14,23,Poca disponibilidad,Disponible,-3.6543,40.4673
1974,460 - Fuente Carrantona - Doctor García Tapia,"Fuente Carrantona , 33",4,23,27,Fuera de servicio,Disponible,-3.631923,40.407022
1975,"455 - Luis de Hoyos Sainz,  198","Luis de Hoyos Sainz, 198",6,17,23,Fuera de servicio,Disponible,-3.629275,40.400094
1976,"456 - Encomienda de Palacios, 8","Encomienda de Palacios, 8",4,19,23,Fuera de servicio,Disponible,-3.6464,40.4005
1977,416 - Ramírez Tomé,"Calle Ramirez Tomé, 33",2,25,27,Fuera de servicio,Disponible,-3.645974,40.388756
1978,"417 - Romeo y Julieta, 12","Calle Romeo y Julieta, 12",10,17,27,Poca disponibilidad,Disponible,-3.662176,40.378738
1979,418 - Puerto de Arlabán - San Diego,"Calle Puerto de Arlabán, 83",3,24,27,Fuera de servicio,Disponible,-3.6675,40.3864
1980,496 - Cronos,"Calle Cronos, 57",26,1,27,Disponible,Disponible,-3.619433,40.438469
1981,501 - Metro Alsacia,"Calle Hermanos García Noblejas, 137",8,15,23,Poca disponibilidad,Disponible,-3.6242,40.4191
1982,498 - Metro Torre Arias,"Calle Alcalá, 546",12,15,27,Poca disponibilidad,Disponible,-3.617832,40.443134
1983,499 - Biblioteca Pública Municipal Canillejas,"Calle Alcala, 590",1,22,23,Fuera de servicio,Disponible,-3.6122,40.446656
1984,"500 - Aracne, 17","Calle Aracne, 17",2,25,27,Fuera de servicio,Disponible,-3.5895,40.445
1985,497 - Metro Suances,"Calle Alcalá, 506",22,1,23,Disponible,Disponible,-3.6274,40.4407
1986,265 - Puerto Serrano - Embajadores,"Calle Puerto Serrano, 1 enfrente del, 6",2,21,23,Fuera de servicio,Disponible,-3.688461,40.385412
1987,351 - Comandante Fontanes - General Ricardos,"Calle Comandante Fontanés, 1",5,18,23,Fuera de servicio,Disponible,-3.721121,40.395142
1988,350 - Ervigio - Amalarico,"Calle Ervigio, 22",9,14,23,Poca disponibilidad,Disponible,-3.7315,40.3947
1989,389 - Julio Merino - Pilarica,"Calle Julio Merino, 5",6,17,23,Fuera de servicio,Disponible,-3.7032,40.3831
1990,390 - Avena - Mijo,"Calle avena, 10",15,8,23,Poca disponibilidad,Disponible,-3.7159,40.3773
1991,"556 - Cantabria, 6","Avenida de Cantabria, 6",11,13,24,Poca disponibilidad,Disponible,-3.587722,40.454625
1992,555 - Parque del Capricho,"Paseo de la Alameda de Osuna, 48",13,14,27,Poca disponibilidad,Disponible,-3.598122,40.454768
1993,485 - Francisco Villaespesa - Ledesma,"Calle Francisco Villaespesa, 37",8,15,23,Poca disponibilidad,Disponible,-3.646463,40.429326
1994,570 - Uni. Autónoma Madrid - Facul. Medicina,"Calle Arzobispo Morcillo, 6",9,18,27,Poca disponibilidad,Disponible,-3.6938,40.4815
1995,295 - Hernani - Edgar Neville,"Calle Hernani, 59",23,0,23,Disponible,Disponible,-3.6972,40.4481
1996,296 - Costa Verde,"Calle de la Costa Verde, 25-23",8,15,23,Poca disponibilidad,Disponible,-3.696862,40.469477
1997,297 - Simancas - Pinos Alta,"Calle Simancas, 2",2,21,23,Fuera de servicio,Disponible,-3.695113,40.4655
1998,323 - Centro Deportivo Municipal Gallur,"Calle Gallur, 5",2,21,23,Fuera de servicio,Disponible,-3.7359,40.3984
1999,324 - Metro Lucero,"Calle de las Higueras, 49",17,6,23,Disponible,Disponible,-3.745096,40.404571
2000,"457 - Hacienda de Pavones, 148","Hacienda de Pavones, 148",5,18,23,Fuera de servicio,Disponible,-3.6419,40.4026
2001,432 - Maquinilla - Tranvía Blanco,"Calle de la Maquinilla, 8-10",17,7,24,Disponible,Disponible,-3.636484,40.380781
2002,298 - Marques de Viana - Bellver,"Calle Marqués de Viana, 85",0,19,19,Fuera de servicio,Disponible,-3.704478,40.463643
2003,437 - Metro Sierra de Guadalupe,"Calle Sierra de Guadalupe, 11",4,22,27,Fuera de servicio,Disponible,-3.623765,40.381352
2004,358 - Verdad,"Calle de la Verdad, 29",18,5,23,Disponible,Disponible,-3.71716,40.391787
2005,352 - Algorta  - General Ricardos,"Calle Algorta, 2",14,9,23,Poca disponibilidad,Disponible,-3.727452,40.391623
2006,492 - Metro La Almudena,"Fernando Gabriel, 2",1,23,24,Fuera de servicio,Disponible,-3.639499,40.424664
2007,322 - Ps. Jesuitas - Mercado Alto Extremadura,"Paseo de los Jesuitas, 69",2,25,27,Fuera de servicio,Disponible,-3.7351,40.408
2008,392 - Metro Almendrales,"Avenida Córdoba, enfrente, 21",21,2,23,Disponible,Disponible,-3.697856,40.38268
2009,"420 - Candilejas, 5","Calle Candilejas, 5",19,4,23,Disponible,Disponible,-3.663004,40.382636
2010,419 - Estación de tren de El Pozo,"Calle Puerto de Balbarán, 10",17,10,27,Poca disponibilidad,Disponible,-3.655868,40.376237
2011,439 - Cabeza Mesada - Parque de Valdeperdices,"Calle Cabeza de Mesada, 5",15,12,27,Poca disponibilidad,Disponible,-3.629413,40.376479
2012,398 - Orovilla - Felicidad,"Avenida de Orovilla, 53",23,4,27,Disponible,Disponible,-3.6895,40.3587
2013,569 - C. Deportivo Mpal. Vicente del Bosque,"Avenida Monforte de Lemos, 13",16,7,23,Poca disponibilidad,Disponible,-3.6965,40.4795
2014,571 - Melchor Fernández Almagro - Plaza Tuy,"Calle Melchor Fernandez Almagro, 80",16,7,23,Poca disponibilidad,Disponible,-3.710326,40.475648
2015,"304 - Valle de Mena, 5","Calle Valle de Mena, 5",2,21,23,Fuera de servicio,Disponible,-3.715272,40.469627
2017,268 - Metro Arganzuela-Planetario,"Calle del Cobre, 6",17,6,23,Disponible,Disponible,-3.689031,40.393383
2019,305 - Intercambiador de Príncipe Pío B,"Paseo de la Florida, 37",10,13,23,Poca disponibilidad,Disponible,-3.723178,40.422761
2020,306 - Centro Deportivo Mpal Fernando Martín,"Avenida Del Santo Ángel de la Guarda, 6",2,21,23,Fuera de servicio,Disponible,-3.712197,40.461796
2021,486 - Serrano Galvache - Arturo Soria,"Calle Serrano Galvache, 1",18,5,23,Disponible,Disponible,-3.667938,40.471382
2022,502 - Puertollano - Veinticinco de Septiembre,"Calle de Puertollano, 4-2",18,5,23,Disponible,Disponible,-3.623737,40.442516
2023,462 - Gallegos - Lavadero Viejo,"Calle Gallegos, 27",16,11,27,Poca disponibilidad,Disponible,-3.610275,40.402404
2024,421 - Arroyo del Olivar - Buenos Aires,"Calle Arroyo del Olivar, 63",2,22,24,Fuera de servicio,Disponible,-3.653269,40.388435
2025,487 - Manuel Uribe - Arturo Soria,"Calle Manuel Uribe, 1",9,14,23,Poca disponibilidad,Disponible,-3.665034,40.464341
2026,"422 - Travesia de Palomeras, 7","Travesia de Palomeras, 7",1,23,24,Fuera de servicio,Disponible,-3.670518,40.39017
2027,423 - Estación de tren Asamblea de Madrid,"Avenida de Entrevias, 56",11,13,24,Poca disponibilidad,Disponible,-3.66855,40.381388
2028,"424 - Camino de Valderribas, 47","Camino de Valderribas, 47",17,7,24,Disponible,Disponible,-3.663958,40.400223
2029,425 - Ramón Perez Ayala - Pque. Cerro Tío Pío,"Calle Ramón Pérez de Ayala, 45",5,19,24,Fuera de servicio,Disponible,-3.65381,40.400035
2030,426 - Humanes - Benjamín Palencia,"Calle Humanes, 3",18,6,24,Disponible,Disponible,-3.649327,40.395212
2031,"427 - Andaluces, 2","Calle de los Andaluces, 2",13,11,24,Poca disponibilidad,Disponible,-3.641483,40.391424
2032,428 - Estadio de Vallecas,"Avenida La Albufera, 136",12,12,24,Poca disponibilidad,Disponible,-3.6571,40.3919
2033,"393 - Manuel Noya , 29","Calle Manuel Noya, 29",18,6,24,Disponible,Disponible,-3.711798,40.385379
2034,489 - Serrano Galvache - Yerma,"Serrano Galvache, 56",17,7,24,Disponible,Disponible,-3.671445,40.476753
2035,490 - Hnos.García Noblejas-FcoLargo Caballero,Calle Hermanos García Nobleza (esquina Plaza del Reloj Solar),8,16,24,Poca disponibilidad,Disponible,-3.628881,40.424275
2036,"488 - Ricardo Ortiz, 33","Calle Ricardo Ortiz, 33",6,18,24,Fuera de servicio,Disponible,-3.657964,40.42657
2037,525 - Metro Manoteras,"Calle Bacares, 20",10,14,24,Poca disponibilidad,Disponible,-3.66269,40.476755
2038,504 - Biblioteca Pública Municipal San Blas,"Calle de San Roman del Valle, 20",8,16,24,Poca disponibilidad,Disponible,-3.623467,40.423099
2039,503 - Zaldívar - Valdecanillas,"Calle Zaldivar, 19",21,3,24,Disponible,Disponible,-3.626504,40.43209
2040,404 - Junta Municipal Distrito de Villaverde,"Calle Arroyo Bueno, 53",4,23,27,Fuera de servicio,Disponible,-3.710985,40.349111
2041,"353 - Mercedes Arteaga, 21","Calle Mercedes Arteaga, 21",12,12,24,Poca disponibilidad,Disponible,-3.722218,40.392516
2042,355 - Intercambiador de Plaza Elíptica,"Calle de la Vía, 56",11,13,24,Poca disponibilidad,Disponible,-3.718234,40.385464
2043,326 - Metro Alto de Extremadura,"Calle Francisco Tejada, 1",13,11,24,Poca disponibilidad,Disponible,-3.739616,40.40938
2044,"327 - El Greco, 27 - C. Cultural El Greco","Calle El Greco, 27",4,20,24,Fuera de servicio,Disponible,-3.747262,40.407412
2045,458 - Metro Vinateros,"Calle del Arroyo Belincoso, 26",8,16,24,Poca disponibilidad,Disponible,-3.652566,40.409911
2046,459 - Moratalaz,"Avenida Moratalaz, 33",10,14,24,Poca disponibilidad,Disponible,-3.660003,40.407506
2047,461 - Plaza Corregidor Ldo. Antonio de Mena,"Corregidor licenciado Antonio de Mena, sn",11,13,24,Poca disponibilidad,Disponible,-3.6408,40.4099
2048,356 - Portalegre - Tinamús,"Calle Portalegre, 9",22,2,24,Disponible,Disponible,-3.723648,40.389377
2049,572 - Junta Mpal. Dtto. Fuencarral - El Pardo,"Avenida Monforte de Lemos, 123",14,10,24,Poca disponibilidad,Disponible,-3.709973,40.478104
2050,573 - Melchor Fernández Almagro - Villa Marín,"Calle Melchor Fernandez Almagro, 16",8,16,24,Poca disponibilidad,Disponible,-3.699626,40.477728
2051,575 - Metro Barrio del Pilar,"Ginzo de Limia, 36",10,14,24,Poca disponibilidad,Disponible,-3.703526,40.47817
2052,574 - Chantada,"Calle Chantada, 14",8,16,24,Poca disponibilidad,Disponible,-3.710678,40.472695
2053,440 - Metro Villa de Vallecas,"Paseo de Federico García Lorca, 2",15,3,18,Disponible,Disponible,-3.621447,40.379503
2054,507 - Seis - Sexta,Calle Seis (esquina con Avenida Quinta),2,22,24,Fuera de servicio,Disponible,-3.596503,40.44845
2055,299 - Rosario Pino - Joan Maragall,"Calle Rosario Pino, 17",5,19,24,Fuera de servicio,Disponible,-3.691932,40.46205
2056,300 - Capitan Blanco Argibay - Alfalfa,"Calle Capitan Blanco Argibay, 112",1,23,24,Fuera de servicio,Disponible,-3.703188,40.466743
2057,301 - Muller - Capitan Blanco Argibay,"Calle Muller, 34",1,23,24,Fuera de servicio,Disponible,-3.698376,40.465182
2059,"396 - Gran Avenida, 27","Gran Avenida, 27",16,8,24,Poca disponibilidad,Disponible,-3.707606,40.369977
2060,"394 - Periana, 24","Calle Periana, 24",0,24,24,Fuera de servicio,Disponible,-3.687658,40.366723
2061,397 - Centro Deportivo Municipal Orcasur,"Calle Moreja, 30",21,3,24,Disponible,Disponible,-3.69838,40.368093
2062,399 - Bohemios - Gigantes y Cabezudos,"Calle Bohemios, 1",10,14,24,Poca disponibilidad,Disponible,-3.693901,40.356536
2063,430 - Torremolinos - Rafael Alberti,"Calle Torremolinos, 1",9,15,24,Poca disponibilidad,Disponible,-3.64179,40.385009
2064,"269 - Ariel, 7 - Parque Enrique Tierno Galván","Calle Ariel, 11",10,14,24,Poca disponibilidad,Disponible,-3.679702,40.393024
2065,491 - Esteban Collantes - José Arcones Gil,"Calle Esteban Collantes, 63",16,8,24,Poca disponibilidad,Disponible,-3.637663,40.432883
2066,527 - Velacho Alto - Trinquete,"Calle Velacho Alto, 4-16",6,18,24,Fuera de servicio,Disponible,-3.659269,40.472503
2067,526 - Plaza del Liceo,Plaza del Liceo (esquina con Calle Silvano),6,18,24,Fuera de servicio,Disponible,-3.644419,40.457544
2068,"431 - Puerto Canfranc, 18","Calle Estación de Canfrac, 18",13,11,24,Poca disponibilidad,Disponible,-3.6634,40.3969
2069,429 - Carlos M. Alvarez - Javier de Miguel,"Calle Carlos Martín Álvarez, 38",9,14,23,Poca disponibilidad,Disponible,-3.6635,40.3895
2070,357 - Sorbe - Baleares,"Calle del Sorbe , 20",9,15,24,Poca disponibilidad,Disponible,-3.713209,40.38987
2071,270 - Teresa L. Valcárcel - Tte. Cnel. Noreña,Calle Teresa López Valcarcel (esquina calle Teniente Coronel Noreña),9,15,24,Poca disponibilidad,Disponible,-3.693288,40.388629
2072,493 - Arturo Soria - San Luis,Calle Arturo Soria (esquina con calle Jazmín),10,13,23,Poca disponibilidad,Disponible,-3.668417,40.476367
2073,"433 - Villalobos, 28","Calle Villalobos, 28",14,10,24,Poca disponibilidad,Disponible,-3.65076,40.381617
2074,436 - Campus Sur UPM,"Calle Alan Turing, 2",17,6,23,Disponible,Disponible,-3.627137,40.390167
2075,434 - Charleroi - Cocherón de la Villa,"Calle Charleroi, 1",10,14,24,Poca disponibilidad,Disponible,-3.632194,40.381917
2076,506 - Albarracín - Julián Camarillo,"Calle Albarracin, sn",23,1,24,Disponible,Disponible,-3.632516,40.433973
2077,"505 - Castillo de Uclés, 37","Calle Castillo de Ucles, 37",16,8,24,Poca disponibilidad,Disponible,-3.623066,40.431525
2078,435 - San Claudio,"Calle San Claudio, 150",11,13,24,Poca disponibilidad,Disponible,-3.63954,40.389029
2080,302 - Ps. Dirección B - Pque A. Rguez Sahagún,"Paseo de la Dirección, 330, (enfrente)",1,23,24,Fuera de servicio,Disponible,-3.703955,40.470245
2081,"463 - Casalarreina, 18","Calle Casalarreina, 18",11,13,24,Poca disponibilidad,Disponible,-3.612319,40.409391
2082,464 - Univ. Rey Juan Carlos - Campus Madrid,"Avenida de Daroca, 321",13,11,24,Poca disponibilidad,Disponible,-3.612834,40.40634
2083,400 - Metro Ciudad de los Ángeles,"Paseo de los Gigantes y Cabezudos, 4",13,11,24,Poca disponibilidad,Disponible,-3.693997,40.360647
2084,307 - Metro Valdezarza,"Calle San Restituto, 74",9,15,24,Poca disponibilidad,Disponible,-3.71693,40.46588
2085,303 - Ps. Dirección A - Pque A. Rguez Sahagún,"Paseo de la Dirección, 161",14,10,24,Poca disponibilidad,Disponible,-3.708085,40.467789
2086,"576 - El Ferrol, 18","Avenida El Ferrol, 18",4,20,24,Fuera de servicio,Disponible,-3.705105,40.474313
2087,577 - Monforte de Lemos - Plaza de Mondariz,"Calle Aurora boreal, 19",12,12,24,Poca disponibilidad,Disponible,-3.705669,40.479
2088,309 - Ofelia Nieto - Villaamil,"Calle Ofelia Nieto, 75",0,24,24,Fuera de servicio,Disponible,-3.708734,40.462051
2089,308 - María Auxiliadora - Francos Rodríguez,"Calle María Auxiliadora, 1",2,22,24,Fuera de servicio,Disponible,-3.713461,40.457729
2090,510 - Metro Avenida de Guadalajara,"Avenida de Guadalajara, 101",12,12,24,Poca disponibilidad,Disponible,-3.613462,40.42219
2091,511 - Aquitania 31,"Calle Aquitania, 31",3,24,27,Fuera de servicio,Disponible,-3.617267,40.419123
2092,512 - Semilla - Aparejadores,"Calle de los Aparejadores, 24",9,15,24,Poca disponibilidad,Disponible,-3.61537,40.426679
2093,513 - Centro Deportivo Mpal. Pepu Hernández,"Avenida de Niza, 9",10,17,27,Poca disponibilidad,Disponible,-3.606454,40.427121
2094,514 - María Sevilla Diago,"Calle Maria Sevilla Diago, 5",3,21,24,Fuera de servicio,Disponible,-3.610951,40.43283
2095,"515 - Avenida de Hellin, 13","Avenida de Hellin, 13",9,15,24,Poca disponibilidad,Disponible,-3.6158,40.430917
2096,359 - El Toboso - Zaida,"Calle de El Toboso, 115",11,12,23,Poca disponibilidad,Disponible,-3.73634,40.39299
2097,360 - Ntra. Sra. Fátima - Ntra. Sra. de Luz,"Avenida Nuestra Señora de Fatima, 34",7,16,23,Fuera de servicio,Disponible,-3.747088,40.384015
2098,361 - Metro Pan Bendito,"Avenida de Abrantes, 106",16,7,23,Poca disponibilidad,Disponible,-3.732667,40.377347
2099,441 - Estación de tren de Santa Eugenia,"Avenida Santa Eugenia,1",14,10,24,Poca disponibilidad,Disponible,-3.609482,40.386008
2100,442 - Santa Eugenia - Zazuar,"Avenida de Santa Eugenia con Calle sauzal, 1",10,17,27,Poca disponibilidad,Disponible,-3.60463,40.383059
2101,"443 - Fuentespina, 33","Calle Fuentespina, 33",10,14,24,Poca disponibilidad,Disponible,-3.607248,40.379415
2102,"362 - Hilario Herranz Establos, 36","Calle Hilario Herránz Establos , 36",18,9,27,Poca disponibilidad,Disponible,-3.726638,40.372839
2103,557 - Metro Alameda de Osuna,"Calle Rioja, 13",8,16,24,Poca disponibilidad,Disponible,-3.588151,40.457467
2104,290 - Francisco Suárez - Paseo de La Habana,"Calle Francisco Suárez, 28",8,15,23,Poca disponibilidad,Disponible,-3.679944,40.464378
2105,"529 - Lopez de Hoyos , 478","Calle López de Hoyos, 478",12,11,23,Poca disponibilidad,Disponible,-3.649843,40.47175
2106,530 - Metro Mar de Cristal,"Calle de los Emigrantes, 15",21,6,27,Disponible,Disponible,-3.637883,40.468575
2107,531 - Metro Parque de Santa María,"Calle de Santa Virgilia, 6",0,23,23,Fuera de servicio,Disponible,-3.645074,40.476878
2109,"533 - San Luis, 23","Avenida de San Luis, 23",3,20,23,Fuera de servicio,Disponible,-3.655115,40.471487
2110,106A - Plaza de Colón A,"Calle Serrano, 32",13,6,19,Poca disponibilidad,Disponible,-3.687807,40.424924
2111,582 - Isla Graciosa - Isla de Java,"Calle de la Isla Graciosa, 2",8,16,24,Poca disponibilidad,Disponible,-3.686266,40.492622
2112,583 - Ángel Múgica - Marcos de Orueta,"Calle de Angel Mugica, 3",19,5,24,Disponible,Disponible,-3.68529,40.484683
2113,584 - Metro Montecarmelo,"Avenida Monasterio de Silos, 63A",1,23,24,Fuera de servicio,Disponible,-3.696033,40.50501
2114,585 - Metro Fuencarral,"Calle Molins de Rey, 8",3,21,24,Fuera de servicio,Disponible,-3.693748,40.495466
2115,586 - Caldas Estrach - San Cugat del Vallés,"Calle Caldas de Estrach, 14",2,21,23,Fuera de servicio,Disponible,-3.697472,40.496392
2116,"534 - Mesena, 102","Calle Mesena, 102",5,19,24,Fuera de servicio,Disponible,-3.663406,40.467724
2117,273 - Delicias - General Lacy,"Calle de las Delicias, 41",7,12,19,Poca disponibilidad,Disponible,-3.690918,40.403819
2118,587 - Metro Paco de Lucía,"Calle Costa Brava, 14",26,1,27,Disponible,Disponible,-3.708657,40.498924
2119,588 - Campo Calatrava - Rda Ingenioso Hidalgo,"Av. del Campo de Calatrava, 17",2,25,27,Fuera de servicio,Disponible,-3.691123,40.500522
2120,589 - Monast. Silos - Monast. Montesclaros,"Avenida Monasterio de Silos, 37",24,0,24,Disponible,Disponible,-3.702903,40.503405
2121,535 - Metro Canillas,"Calle Ramón Power, 2",1,26,27,Fuera de servicio,Disponible,-3.634999,40.463575
2122,"328 - Cebreros, 97","Calle de Cebreros, 97",3,20,23,Fuera de servicio,Disponible,-3.752192,40.403238
2123,329 - Metro Laguna,"Calle Alhambra, 56",12,11,23,Poca disponibilidad,Disponible,-3.744452,40.398816
2124,330 - Duquesa de Parcent - Marcelino Castillo,"Calle Duquesa de Parcent, 14",11,12,23,Poca disponibilidad,Disponible,-3.744728,40.395002
2125,331 - Valmojado,"Calle Valmojado, 33",11,13,24,Poca disponibilidad,Disponible,-3.757572,40.396496
2126,"332 - Los Yébenes, 159","Calle de los Yébenes, 159",0,23,23,Fuera de servicio,Disponible,-3.751817,40.393028
2127,363 - Metro Oporto,"Avenida de Oporto, 102",20,3,23,Disponible,Disponible,-3.729873,40.387451
2128,364 - Metro Opañel,"Avenida de Oporto, 34",13,10,23,Poca disponibilidad,Disponible,-3.723781,40.385507
2129,536 - Boj,"Calle de Boj, 4",8,15,23,Poca disponibilidad,Disponible,-3.618082,40.45602
2130,537 - Plaza López de la Plata,"Avenida de Machupichu, 23",16,11,27,Poca disponibilidad,Disponible,-3.625794,40.458415
2131,"538 - Haendel, 8","Calle de Haendel, 8",17,10,27,Poca disponibilidad,Disponible,-3.625321,40.462751
2132,333 - Illescas - Camarena,"Calle Illescas, 104",0,23,23,Fuera de servicio,Disponible,-3.756232,40.392175
2133,365 - Palacio Vistalegre Arena,"Avenida Plaza de Toros, 3",15,8,23,Poca disponibilidad,Disponible,-3.737259,40.385372
2134,366 - Metro Carabanchel,"Paseo de Marcelino Camacho, 53",23,0,23,Disponible,Disponible,-3.744521,40.387737
2135,291 - Plaza José María Soler,"Avenida Alfonso XIII, 113",16,7,23,Poca disponibilidad,Disponible,-3.667903,40.458665
2136,292 - Centro Deportivo Municipal Pradillo,"Calle Pradillo, 33",7,16,23,Fuera de servicio,Disponible,-3.671794,40.449041
2137,494 - Metro Pinar de Chamartín,"Arturo Soria, 332",7,16,23,Fuera de servicio,Disponible,-3.666529,40.480694
2138,516 - Juan Ignacio Luca Tena - Quinta Molinos,"Calle Juan Ignacio Luca de Tena, 13",21,6,27,Disponible,Disponible,-3.631103,40.447968
2139,368 - Eugenia de Montijo,"Calle Eugenia de Montijo, 57",14,1,15,Disponible,Disponible,-3.747061,40.379102
2140,369 - Junta Municipal Distrito de Carabanchel,"Plaza De la Parroquia, 19",4,19,23,Fuera de servicio,Disponible,-3.741583,40.380245
2141,370 - Avefría - Plaza de Tarifa,"Calle de Avefria, 26",1,22,23,Fuera de servicio,Disponible,-3.730802,40.383869
2142,590 - Metro Arroyofresno,"Calle Maria de Maeztu, 50",1,26,27,Fuera de servicio,Disponible,-3.727572,40.49093
2143,517 - San Mariano - Circe,"Calle de San Mariano, 52-60",27,0,27,Disponible,Disponible,-3.611905,40.441753
2144,518 - Tampico - Plaza Barbados,"Calle Tampico, 71",8,15,23,Poca disponibilidad,Disponible,-3.635345,40.444569
2145,"371 - Joaquin Turina, 49","Calle Joaquin Turina, 49",14,13,27,Poca disponibilidad,Disponible,-3.76182,40.372458
2146,"372 - Lonja de la Seda, 33","Calle Lonja de la Seda, 33",12,11,23,Poca disponibilidad,Disponible,-3.761583,40.366122
2147,373 - Metro La Peseta,"Calle Salvador Allende, 28",11,12,23,Poca disponibilidad,Disponible,-3.75787,40.362778
2148,374 - Dinero - La Peseta,"Calle del Dinero, 38",6,21,27,Fuera de servicio,Disponible,-3.750147,40.362571
2149,"375 - Calderilla, 4","Calle Calderilla, 4",19,8,27,Disponible,Disponible,-3.73866,40.36515
2150,591 - Metro Mirasierra,"Av.Ventisquero de la Condesa, 37",15,4,19,Disponible,Disponible,-3.716229,40.491082
2151,592 - Estación de tren de Pitis,"Calle de Gloria Fuertes, 180",8,19,27,Fuera de servicio,Disponible,-3.724953,40.495697
2152,376 - Metro Carpetana,"Calle del Pinzón, 111",7,17,24,Fuera de servicio,Disponible,-3.740544,40.392292
2153,377 - Metro Abrantes,"Avenida De Abrantes, 55",15,8,23,Poca disponibilidad,Disponible,-3.727836,40.380918
2154,539 - Mota del Cuervo,"Calle Mota del Cuervo, 72",13,11,24,Poca disponibilidad,Disponible,-3.631357,40.464876
2155,334 - Metro Campamento,"Calle Seseña, 93",10,14,24,Poca disponibilidad,Disponible,-3.768156,40.394973
2156,"335 - Cardaño, 10","Plaza Patricio, 5",18,6,24,Disponible,Disponible,-3.770575,40.396598
2157,"519 - Troya, 11","Calle Troya, 11",16,8,24,Poca disponibilidad,Disponible,-3.611915,40.436996
2158,"378 - Eugenia de Montijo, 83","Calle Eugenia de Montijo, 83",11,13,24,Poca disponibilidad,Disponible,-3.750973,40.375623
2159,379 - Antonia Rodríguez Sacristán - Valeriana,"Calle Antonia Rodriguez Sacristan, 4",20,4,24,Disponible,Disponible,-3.747657,40.373138
2160,495 - Caleruega,"Calle Caleruega, 14",13,11,24,Poca disponibilidad,Disponible,-3.670588,40.478746
2161,593 - Metro Avenida de la Ilustración,"Calle Islas Cies, 27",15,9,24,Poca disponibilidad,Disponible,-3.718691,40.480274
2162,"594 - Calle Pedro Rico, 49","Calle Pedro Rico, 49",5,19,24,Fuera de servicio,Disponible,-3.703918,40.48194
2163,595 - Betanzos - Fermín Caballero,"Avenida de Betanzos, 68",17,7,24,Disponible,Disponible,-3.713221,40.481788
2164,596 - Metro Lacoma,"Calle Ramon Gomez de la Serna, 37",7,17,24,Fuera de servicio,Disponible,-3.723826,40.484328
2165,540 - Estación de tren Fuente de la Mora,"Calle Dulce Chacón, S/N",18,6,24,Disponible,Disponible,-3.663648,40.48456
2166,"336 - Calle Oliva de Plasencia, 1","Calle Oliva de Plasencia, 1",4,20,24,Fuera de servicio,Disponible,-3.779152,40.378501
