tipo_elem,distrito,id,id_cruce,fecha_inst,longitud,latitud
2200PeatonBici,15,38376,1019,07/09/1981,-3.65566474196873,40.42079659305530
2200PeatonBici,15,38401,722,10/03/1977,-3.65589004678295,40.42234909177910
2200PeatonBici,15,38402,722,10/03/1977,-3.6559390752893,40.42231595690280
2200PeatonBici,14,38443,1578,07/05/1999,-3.65273327021651,40.41373151456550
2200PeatonBici,14,38444,1578,07/05/1999,-3.65273480460421,40.41369853901570
2200PeatonBici,14,38445,1578,07/05/1999,-3.65284802331366,40.4135043517987
2200PeatonBici,14,38446,1578,07/05/1999,-3.65290521214389,40.4134473020427
2200PeatonBici,14,38447,1578,07/05/1999,-3.65299448905801,40.41333511554110
2200PeatonBici,14,38448,1578,07/05/1999,-3.65283487746856,40.41328938655390
2200PeatonBici,10,38527,453,22/02/2018,-3.76014123228515,40.38670836871030
2200PeatonBici,10,38528,453,22/02/2018,-3.76009002963615,40.38665747453730
2200PeatonBici,10,38529,453,22/02/2018,-3.7598121718753,40.38643418701460
2200PeatonBici,10,38530,453,22/02/2018,-3.75977106692757,40.38640015711540
2200PeatonBici,10,38559,453,28/07/1971,-3.75983804308286,40.38586967405930
2200PeatonBici,10,38560,453,22/02/2018,-3.7599952804776,40.38569676302890
2200PeatonBici,10,38561,453,22/02/2018,-3.75999715643561,40.38556995777310
2200PeatonBici,10,38562,453,22/02/2018,-3.75988476296918,40.38551835447930
2200PeatonBici,11,38725,1969,20/09/2006,-3.76247672912323,40.37268431862500
2200PeatonBici,11,38726,1969,20/09/2006,-3.76250944342435,40.3725742282852
2200PeatonBici,10,38768,1810,29/07/2004,-3.76528841481994,40.36852970356750
2200PeatonBici,10,38770,1810,29/07/2004,-3.7654537047575,40.36840678315660
2200PeatonBici,11,38780,1789,17/05/2004,-3.76366253031873,40.36633252622640
2200PeatonBici,11,38810,443,22/04/1971,-3.73717781703932,40.38534904155820
2200PeatonBici,11,38812,443,22/04/1971,-3.73720045090572,40.38515773151360
2200PeatonBici,11,38813,1013,24/07/1981,-3.74080837106151,40.38365500849740
2200PeatonBici,11,38814,1013,24/07/1981,-3.7408859912386,40.38371883668720
2200PeatonBici,11,38815,1013,24/07/1981,-3.74098874482792,40.38369129318690
2200PeatonBici,11,38816,1013,24/07/1981,-3.74104254889988,40.38365335272030
2200PeatonBici,11,38863,1069,09/02/1983,-3.74234716203363,40.38288195768910
2200PeatonBici,11,38864,1069,09/02/1983,-3.74235438937594,40.3828650237599
2200PeatonBici,11,38867,345,06/06/2019,-3.7349694141252,40.3865128511884
2200PeatonBici,11,38871,345,06/06/2019,-3.73478461815724,40.38639783533500
2200PeatonBici,11,38874,1841,09/09/2004,-3.73363989860176,40.38716394876890
2200PeatonBici,11,39044,1341,25/09/1992,-3.7533532939854,40.37680777340510
2200PeatonBici,11,39045,1341,25/09/1992,-3.75328455604797,40.3767690701404
2200PeatonBici,11,39060,1086,09/12/1983,-3.75067094452226,40.37593819029770
2200PeatonBici,11,39061,1086,09/12/1983,-3.75054515982093,40.37590691433830
2200PeatonBici,11,39112,2056,22/08/2008,-3.76422886481547,40.36340681523040
2200PeatonBici,11,39113,2056,22/08/2008,-3.76427976916644,40.36349309845290
2200PeatonBici,11,39118,1788,24/03/2022,-3.76241065035243,40.36413127499100
2200PeatonBici,11,39120,1788,24/03/2022,-3.76231730583057,40.36381611948640
2200PeatonBici,11,39121,1788,24/03/2022,-3.76239753188531,40.36378720420830
2200PeatonBici,11,39122,1788,24/03/2022,-3.76257685730086,40.36372367132980
2200PeatonBici,11,39123,1788,24/03/2022,-3.76266493718691,40.36369421419540
2200PeatonBici,11,39124,1788,24/03/2022,-3.76286120833909,40.3638786836281
2200PeatonBici,11,39126,2072,26/03/2009,-3.76067526173917,40.3647257191976
2200PeatonBici,11,39127,2072,26/03/2009,-3.76062778810146,40.36464728227000
2200PeatonBici,11,39130,1787,24/03/2022,-3.75994555084897,40.36274985257280
2200PeatonBici,11,39137,1787,17/05/2004,-3.75993644773615,40.36233336565610
2200PeatonBici,11,39142,1790,24/02/2022,-3.75784735284152,40.36263445237070
2200PeatonBici,11,39144,1790,14/05/2004,-3.75744281127923,40.36254634512820
2200PeatonBici,11,39145,1790,24/02/2022,-3.75744898000036,40.36247826168760
2200PeatonBici,11,39146,1790,24/02/2022,-3.75747161654132,40.36233196050030
2200PeatonBici,11,39147,1790,14/05/2004,-3.75748100947698,40.36226099209600
2200PeatonBici,11,39148,1790,24/02/2022,-3.7577712755809,40.36220195046320
2200PeatonBici,11,39150,1786,14/05/2004,-3.75610341479854,40.36253927808900
2200PeatonBici,11,39157,1786,21/02/2022,-3.75608495093128,40.36211408746190
2200PeatonBici,11,39158,1807,24/02/2022,-3.75427168230836,40.36208217951640
2200PeatonBici,11,39159,1807,29/07/2004,-3.75426522332719,40.36215488266310
2200PeatonBici,11,39160,1807,24/02/2022,-3.75425748405825,40.36230551457470
2200PeatonBici,11,39161,1807,29/07/2004,-3.75425105880705,40.36237569022490
2200PeatonBici,11,39162,1807,24/02/2022,-3.75389823373576,40.36248064529250
2200PeatonBici,11,39164,1807,29/07/2004,-3.7536931450851,40.36247152471740
2200PeatonBici,11,39170,1807,24/02/2022,-3.75375537632572,40.36184549197750
2200PeatonBici,11,39188,1815,15/01/2022,-3.7516541088629,40.36229570555290
2200PeatonBici,11,39195,1815,29/07/2004,-3.75164885422059,40.36187513927050
2200PeatonBici,11,39196,1817,24/02/2022,-3.7482444393905,40.36280434440100
2200PeatonBici,11,39197,1817,24/02/2022,-3.74826963860591,40.36287619214830
2200PeatonBici,11,39198,1817,24/02/2022,-3.74802253078391,40.36298860714280
2200PeatonBici,11,39204,1817,24/02/2022,-3.74779009107505,40.36259851112180
2200PeatonBici,11,39206,1817,24/02/2022,-3.74815318181115,40.36258907783980
2200PeatonBici,11,39207,1817,24/02/2022,-3.74818628825579,40.36266398194890
2200PeatonBici,11,39208,1814,29/07/2004,-3.74394369330634,40.36393474035540
2200PeatonBici,11,39209,1814,01/10/2018,-3.74390672175779,40.36396856983960
2200PeatonBici,11,39223,1814,01/10/2018,-3.74400090554261,40.36357252525360
2200PeatonBici,11,39225,1814,01/10/2018,-3.74404879553033,40.36379643217040
2200PeatonBici,11,39250,1333,13/08/1992,-3.74188496244556,40.37309030697540
2200PeatonBici,11,39251,1333,23/01/2020,-3.74195732736761,40.37308537722980
2200PeatonBici,11,39252,1333,13/08/1992,-3.74203942440275,40.37308228015020
2200PeatonBici,11,39253,1333,13/08/1992,-3.74215439023164,40.37308130074330
2200PeatonBici,11,39306,1332,13/08/1992,-3.738617776641,40.37360609600680
2200PeatonBici,11,39307,1332,13/08/1992,-3.73873405745368,40.37359219284300
2200PeatonBici,11,39328,1010,15/12/2021,-3.73433539153923,40.37322235243640
2200PeatonBici,11,39329,1010,15/12/2021,-3.7343605071729,40.37329417135840
2200PeatonBici,11,39330,1010,15/12/2021,-3.73446377897395,40.37330177471160
2200PeatonBici,11,39331,1010,15/12/2021,-3.73454944024897,40.37332562350340
2200PeatonBici,11,39336,1947,06/04/2006,-3.73141353773072,40.37329364329330
2200PeatonBici,11,39337,1947,06/04/2006,-3.73120059509832,40.37327834325890
2200PeatonBici,11,39346,797,15/05/1993,-3.72635782436359,40.37319402637800
2200PeatonBici,11,39347,797,01/12/2021,-3.72615684025871,40.37319561070420
2200PeatonBici,11,39354,1328,15/02/2022,-3.72281046514112,40.37342511840900
2200PeatonBici,11,39355,1328,23/07/1992,-3.72274515369227,40.37342783740230
2200PeatonBici,11,39358,1328,23/07/1992,-3.72180995602785,40.37347329899040
2200PeatonBici,11,39359,1328,15/02/2022,-3.72176716584784,40.37345948167950
2200PeatonBici,4,39526,156,08/01/1966,-3.68635962846962,40.43515621566290
2200PeatonBici,4,39533,155,05/01/1966,-3.68653402866957,40.43306687577980
2200PeatonBici,4,39534,155,05/01/1966,-3.68654325170916,40.43294453776940
2200PeatonBici,4,39540,1962,11/07/2006,-3.68665037071032,40.4317105449508
2200PeatonBici,2,39616,2209,17/02/2015,-3.70689672588403,40.39754264386880
2200PeatonBici,2,39617,2209,17/02/2015,-3.70690125550084,40.39745867293990
2200PeatonBici,2,39628,1141,09/05/1987,-3.70439073398214,40.39703992577710
2200PeatonBici,2,39629,1141,09/05/1987,-3.70444748256314,40.39709217612740
2200PeatonBici,2,39632,1141,09/05/1987,-3.70400183086785,40.39704908020430
2200PeatonBici,2,39633,1141,09/05/1987,-3.70402552120442,40.39697917219720
2200PeatonBici,2,39660,1434,19/05/2015,-3.70463809068464,40.40109805628710
2200PeatonBici,2,39661,1434,19/05/2015,-3.70450273835775,40.40115681067950
2200PeatonBici,2,39680,1140,09/05/1987,-3.70873010525625,40.39849358290410
2200PeatonBici,2,39681,1140,09/05/1987,-3.70875747823972,40.39846253235880
2200PeatonBici,2,39682,859,01/01/1978,-3.71101401973578,40.39958312644790
2200PeatonBici,2,39683,859,01/01/1978,-3.7110220842929,40.39968103132030
2200PeatonBici,4,40269,154,04/01/1966,-3.68720506238354,40.42787548944660
2200PeatonBici,18,40464,2037,05/12/2007,-3.59892966131389,40.3636906269817
2200PeatonBici,18,40465,2037,05/12/2007,-3.59895922317293,40.36366340426990
2200PeatonBici,18,40466,2037,05/12/2007,-3.5990276738775,40.3635828983184
2200PeatonBici,18,40467,2037,05/12/2007,-3.59909705801997,40.36339232996480
2200PeatonBici,18,40468,2037,05/12/2007,-3.59916077871416,40.3633069090269
2200PeatonBici,18,40469,2037,05/12/2007,-3.59918561070457,40.36327968032060
2200PeatonBici,13,40542,1603,07/05/2025,-3.63034101137593,40.38292901277970
2200PeatonBici,20,40659,654,14/05/1975,-3.6325347411697,40.43000668697020
2200PeatonBici,20,40660,654,14/05/1975,-3.63235576121745,40.42983913964850
2200PeatonBici,20,40661,654,14/05/1975,-3.63227454594194,40.42987467798070
2200PeatonBici,20,40662,654,14/05/1975,-3.63223301780378,40.4299701590812
2200PeatonBici,20,40663,654,14/05/1975,-3.63215318127757,40.43001208797720
2200PeatonBici,20,40665,654,14/05/1975,-3.63217160974255,40.43019299703580
2200PeatonBici,20,40671,657,15/05/1975,-3.63187858527999,40.42908042089070
2200PeatonBici,20,40673,660,20/05/1975,-3.63078575229202,40.42782215661710
2200PeatonBici,20,40675,660,20/05/1975,-3.63064219449349,40.42793074200320
2200PeatonBici,20,40676,660,20/05/1975,-3.6304996767457,40.42789661545020
2200PeatonBici,20,40686,658,16/05/1975,-3.62933265418631,40.42626763017890
2200PeatonBici,20,40692,658,16/05/1975,-3.62973361402221,40.42607757628000
2200PeatonBici,20,40704,663,25/05/1975,-3.62788813637196,40.42495147928640
2200PeatonBici,20,40706,663,25/05/1975,-3.62769482916157,40.42488672257040
2200PeatonBici,20,40709,663,25/05/1975,-3.62906213991709,40.42427670120840
2200PeatonBici,20,40711,663,25/05/1975,-3.62870748642596,40.42404135033180
2200PeatonBici,20,40712,663,25/05/1975,-3.6279198886168,40.42402769657230
2200PeatonBici,20,40713,663,25/05/1975,-3.62783149981638,40.42406359925180
2200PeatonBici,6,40750,305,19/02/2015,-3.69657641169174,40.45232422124060
2200PeatonBici,6,40751,305,19/02/2015,-3.6965305496305,40.45232098101220
2200PeatonBici,6,40754,306,04/12/2014,-3.69492540476006,40.45222339985530
2200PeatonBici,6,40755,306,04/12/2014,-3.69508253909747,40.45223172205650
2200PeatonBici,16,40859,1215,30/07/1990,-3.62671874681661,40.45145285746880
2200PeatonBici,16,40861,1215,30/07/1990,-3.62654297170424,40.45147595759360
2200PeatonBici,16,40863,1215,30/07/1990,-3.62607832260616,40.45083021615840
2200PeatonBici,16,40869,1215,30/07/1990,-3.62685453765998,40.45074300939540
2200PeatonBici,16,40871,2033,19/10/2007,-3.64730674937928,40.48519339006960
2200PeatonBici,16,40872,2033,19/10/2007,-3.64719021862659,40.48514686183710
2200PeatonBici,16,40873,2033,19/10/2007,-3.64709258763655,40.48510717590130
2200PeatonBici,16,40874,2033,19/10/2007,-3.64698839958827,40.48506545022860
2200PeatonBici,16,40875,2115,08/11/2010,-3.64854611340251,40.48394345585980
2200PeatonBici,16,40876,2115,08/11/2010,-3.64853833613377,40.48390324431730
2200PeatonBici,16,40877,2115,08/11/2010,-3.6483601345709,40.48383603239050
2200PeatonBici,16,40878,2115,08/11/2010,-3.64825373221847,40.48378802130900
2200PeatonBici,16,40879,2115,08/11/2010,-3.64816005519347,40.483745653272
2200PeatonBici,16,40880,2115,08/11/2010,-3.64808766085368,40.48371303349780
2200PeatonBici,16,40881,2009,01/06/2007,-3.6589749616762,40.49032011896010
2200PeatonBici,16,40882,2009,01/06/2007,-3.65906325715877,40.49022695624040
2200PeatonBici,16,40883,2009,01/06/2007,-3.65912325794722,40.49002982006920
2200PeatonBici,16,40884,2009,01/06/2007,-3.65903055755774,40.49005163761940
2200PeatonBici,4,40893,153,03/01/1966,-3.68815456237964,40.42252547585500
2200PeatonBici,4,40894,17,01/01/1960,-3.68792490775789,40.4239799324867
3200Bici,9,57211,4601,17/03/2025,-3.71479443227357,40.42363109608600
2200PeatonBici,9,35870,195,05/10/2024,-3.72585584050691,40.43975588339620
3100Bici,6,41231,1714,12/06/2002,-3.69083173770492,40.45451434098460
2200PeatonBici,4,38185,343,17/03/1969,-3.67435780905299,40.42133761074140
2200PeatonBici,4,38184,343,17/03/1969,-3.67442831245362,40.42134377463840
2200PeatonBici,2,43278,1423,29/06/1995,-3.71345380321557,40.40314392388200
2200PeatonBici,2,43279,1423,29/06/1995,-3.71335838806139,40.40311738470350
2200PeatonBici,2,43280,1423,29/06/1995,-3.71323448307148,40.40316529665110
2200PeatonBici,2,43281,1423,29/06/1995,-3.71313423915888,40.40313811657130
2200PeatonBici,2,43316,775,01/01/1978,-3.71654331825361,40.40439759511480
2200PeatonBici,2,43317,775,01/01/1978,-3.71595082935085,40.40415051469760
2200PeatonBici,2,43318,775,26/07/2019,-3.71587135435255,40.40425160600400
2200PeatonBici,20,43378,1590,22/06/1999,-3.60637357275818,40.43509656992600
2200PeatonBici,20,43379,1590,22/06/1999,-3.60644206193107,40.4350422272298
2200PeatonBici,20,43380,1590,22/06/1999,-3.60638044402786,40.43488899833780
2200PeatonBici,20,43381,1590,22/06/1999,-3.60636527359189,40.43481874629530
2200PeatonBici,20,43382,1590,22/06/1999,-3.60649007361445,40.43473229735220
2200PeatonBici,20,43383,1590,22/06/1999,-3.60656502880845,40.43469892558720
2200PeatonBici,20,43384,1590,22/06/1999,-3.60625279670456,40.43473654396900
2200PeatonBici,20,43385,1590,22/06/1999,-3.60619733370049,40.43470454440670
2200PeatonBici,20,43390,1685,29/06/2001,-3.61098442833878,40.41964390733250
2200PeatonBici,20,43392,1685,29/06/2001,-3.61114281661702,40.4196319313379
2200PeatonBici,16,43412,2130,24/02/2025,-3.65562731573055,40.46526033880560
2200PeatonBici,16,43413,2130,24/02/2025,-3.65571897407337,40.46531755924260
2200PeatonBici,4,43442,879,26/09/2024,-3.6609395558904,40.44090605096050
2200PeatonBici,4,43443,879,26/09/2024,-3.66092794144353,40.44076996153890
2200PeatonBici,4,43444,879,26/09/2024,-3.66091230652684,40.44073901492480
2200PeatonBici,4,43445,879,26/09/2024,-3.66088390421595,40.44067437282350
2200PeatonBici,4,43467,690,27/09/2024,-3.6606524799982,40.43832143047830
2200PeatonBici,4,43468,690,02/07/1976,-3.66068633811684,40.43838899608540
2200PeatonBici,4,43469,690,02/07/1976,-3.66075993290777,40.43848089794050
2200PeatonBici,4,43470,690,02/07/1976,-3.6607748118856,40.43858734786040
2200PeatonBici,15,43592,655,14/05/1975,-3.6342590650292,40.43306501723580
2200PeatonBici,11,43928,1338,10/09/1992,-3.74679456034882,40.37484095528990
2200PeatonBici,11,43929,1338,22/09/2020,-3.74674770118569,40.37480100181220
2200PeatonBici,9,44131,978,14/04/2019,-3.72748472470117,40.44856858243070
2200PeatonBici,9,44132,978,14/04/2019,-3.72740733768805,40.44851357634030
2200PeatonBici,9,44133,978,14/04/2019,-3.72749423023864,40.44836025883350
2200PeatonBici,9,44134,978,14/04/2019,-3.72751260040465,40.44827712234500
2200PeatonBici,9,44135,978,14/04/2019,-3.72852628527314,40.44813149512610
2200PeatonBici,9,44136,978,14/04/2019,-3.72854624164601,40.44824345199670
2200PeatonBici,9,44137,978,14/04/2019,-3.72852307593458,40.44830435602420
2200PeatonBici,9,44138,978,14/04/2019,-3.72844681852111,40.44841106448600
2200PeatonBici,9,44139,978,14/04/2019,-3.72802272682156,40.44784496135640
2200PeatonBici,9,44140,978,14/04/2019,-3.72796136002181,40.44785119801850
2200PeatonBici,9,44141,978,14/04/2019,-3.7279176469513,40.44785564052450
2200PeatonBici,9,44142,978,14/04/2019,-3.72785628013126,40.44786187713100
2200PeatonBici,8,44288,1638,28/06/2000,-3.73006085542341,40.48678856993550
2200PeatonBici,8,44289,1638,28/06/2000,-3.73000492987942,40.48672475176120
2200PeatonBici,8,44299,2024,15/02/2021,-3.73344448959377,40.48514804922260
2200PeatonBici,8,44300,2024,17/09/2007,-3.73350901239027,40.48506945262360
2200PeatonBici,8,44309,1640,28/06/2000,-3.72302756513277,40.49156241683320
2200PeatonBici,8,44310,1640,28/06/2000,-3.7230809169993,40.49153665365750
2200PeatonBici,8,44311,1640,28/06/2000,-3.72317821536095,40.49155258405210
2200PeatonBici,8,44312,1640,28/06/2000,-3.72322114941676,40.4915092915298
2200PeatonBici,8,44313,1640,28/06/2000,-3.72377554225238,40.49140364915470
2200PeatonBici,8,44314,1640,28/06/2000,-3.72385386265385,40.49145203504490
2200PeatonBici,8,44315,1640,28/06/2000,-3.72311562260989,40.49212419490710
2200PeatonBici,8,44316,1640,28/06/2000,-3.72303868708182,40.49207647458860
2200PeatonBici,8,44318,2046,24/03/2008,-3.71925427196441,40.49636023563060
2200PeatonBici,8,44320,2046,24/03/2008,-3.71906064596433,40.49625956309110
2200PeatonBici,8,44321,2046,24/03/2008,-3.71899133944825,40.49576053538070
2200PeatonBici,8,44322,2046,24/03/2008,-3.71897981129927,40.49586400576590
2200PeatonBici,8,44323,2046,24/03/2008,-3.71907327980374,40.49552560866140
2200PeatonBici,8,44324,2046,24/03/2008,-3.71918151017585,40.49544971787760
2200PeatonBici,8,44327,2046,24/03/2008,-3.71982904018004,40.49544571932470
2200PeatonBici,8,44328,2046,24/03/2008,-3.71973754704433,40.4954058921536
2200PeatonBici,8,44354,843,29/10/2015,-3.74075337555857,40.47684511562160
2200PeatonBici,8,44355,843,29/10/2015,-3.74077261732455,40.47674119521940
2200PeatonBici,8,44361,1421,19/02/2016,-3.74208268295446,40.47551765661850
2200PeatonBici,8,44362,1421,19/02/2016,-3.74210628574634,40.47546139324040
2200PeatonBici,14,44448,1742,30/01/2003,-3.62950063600665,40.41046880734440
2200PeatonBici,14,44449,1742,30/01/2003,-3.62945482600106,40.41040065199140
2200PeatonBici,15,45129,665,09/06/1975,-3.65002354739307,40.42663286731160
2200PeatonBici,15,45130,665,09/06/1975,-3.65005366423287,40.42657175504830
2200PeatonBici,15,45154,881,21/06/1978,-3.63921541377361,40.42298418913570
2200PeatonBici,15,45155,881,21/06/1978,-3.63917948175868,40.42300704834540
2200PeatonBici,15,45156,881,21/06/1978,-3.63903601077724,40.42305808128820
2200PeatonBici,15,45157,881,21/06/1978,-3.63896646828287,40.42303262751210
3100Bici,15,45158,881,21/06/1978,-3.63871750255946,40.42313474947930
3200Bici,2,45399,413,26/02/2018,-3.69821516787004,40.39324964371040
3100Bici,2,45400,413,26/02/2018,-3.69837585065843,40.39340312270310
2200PeatonBici,20,46066,1760,18/07/2003,-3.6352407406672,40.44727612752510
2200PeatonBici,20,46067,1760,18/07/2003,-3.63523430281723,40.44719078932190
2200PeatonBici,8,46193,1832,02/08/2004,-3.66151066973826,40.50243185966480
2200PeatonBici,8,46194,1832,02/08/2004,-3.66154710147078,40.50237388801830
2200PeatonBici,8,46299,1818,02/08/2004,-3.6672861393736,40.51155609032810
2200PeatonBici,8,46300,1818,02/08/2004,-3.66737217862166,40.51145544468340
2200PeatonBici,8,46301,1818,02/08/2004,-3.66713506731509,40.51113263322940
2200PeatonBici,8,46302,1818,02/08/2004,-3.66705946461972,40.51108034110430
2200PeatonBici,8,46303,1818,02/08/2004,-3.66697120796839,40.51101851744690
2200PeatonBici,8,46304,1818,02/08/2004,-3.66689020547838,40.51096154680550
2200PeatonBici,8,46305,1818,02/08/2004,-3.66643195219163,40.51082485961980
2200PeatonBici,8,46306,1818,02/08/2004,-3.66632165418312,40.51089881253360
2200PeatonBici,10,46483,1011,02/07/1981,-3.72977965426743,40.40257183063330
2200PeatonBici,10,46484,1011,02/07/1981,-3.72986970582918,40.40254190527640
2200PeatonBici,10,46485,1011,02/07/1981,-3.72996917898652,40.40240438722130
2200PeatonBici,10,46486,1011,02/07/1981,-3.73006927407147,40.40237612162400
2200PeatonBici,10,46599,1996,04/05/2007,-3.7297907352061,40.41466494969730
2200PeatonBici,10,46600,1996,04/05/2007,-3.72990088393783,40.41462337138740
2200PeatonBici,8,46691,2053,09/07/2008,-3.7138985715285,40.50329369205980
2200PeatonBici,8,46692,2053,09/07/2008,-3.71388114890688,40.50334975118990
2200PeatonBici,4,46694,49,01/01/1960,-3.68642079579937,40.43737591088840
2200PeatonBici,10,47279,1745,11/02/2003,-3.76010238804276,40.38416608738040
2200PeatonBici,10,47280,1745,11/02/2003,-3.75995953814935,40.38427017268690
2200PeatonBici,15,47357,2098,07/05/2025,-3.64589124237365,40.43944081912170
2200PeatonBici,15,47358,2098,07/05/2025,-3.64580688039944,40.4394014659923
2200PeatonBici,15,47359,2098,07/05/2025,-3.64583866406715,40.43932894341750
2200PeatonBici,15,47360,2098,07/05/2025,-3.64586586672842,40.43929347704970
2200PeatonBici,15,47399,620,13/05/1974,-3.64735872394566,40.42683277628310
2200PeatonBici,2,47598,469,12/11/1971,-3.69891671492225,40.40131865235410
2200PeatonBici,2,47599,469,12/11/1971,-3.6990332720351,40.40137051130820
2200PeatonBici,2,47600,469,12/11/1971,-3.69943654694549,40.40134525919860
2200PeatonBici,2,47601,469,12/11/1971,-3.69948448151639,40.40128137370430
2200PeatonBici,2,47602,469,12/11/1971,-3.6995480868067,40.40117193414300
2200PeatonBici,2,47603,469,12/11/1971,-3.69961515528156,40.40110358727820
2200PeatonBici,13,47803,1654,05/12/2000,-3.6595946374118,40.37648796789090
2200PeatonBici,13,47804,1654,05/12/2000,-3.65961436167741,40.37644375765120
2200PeatonBici,13,47805,1654,05/12/2000,-3.65962651158094,40.37640929785930
2200PeatonBici,13,47806,1654,05/12/2000,-3.65964717274393,40.3763689949006
2200PeatonBici,20,48117,1156,13/11/1987,-3.62436725305314,40.41726508398340
2200PeatonBici,20,48119,1156,13/11/1987,-3.62394492991189,40.41703704333980
2200PeatonBici,20,48120,1157,13/11/1987,-3.62372238824674,40.41683818139240
2200PeatonBici,20,48121,1157,13/11/1987,-3.62360904141723,40.41683942518780
2200PeatonBici,20,48123,1157,13/11/1987,-3.62291002116176,40.41690259406590
2200PeatonBici,20,48125,1157,13/11/1987,-3.62273564467533,40.41694752398850
2200PeatonBici,20,48127,1157,13/11/1987,-3.62226442979503,40.41728746314200
2200PeatonBici,20,48132,1156,13/11/1987,-3.62376172586832,40.41846033355190
2200PeatonBici,20,48133,1156,13/11/1987,-3.62384407532532,40.41840362838570
2200PeatonBici,20,48135,1156,13/11/1987,-3.6240274990157,40.41819949539330
2200PeatonBici,20,48137,1156,13/11/1987,-3.62432167509601,40.41789345486690
2200PeatonBici,16,48147,1781,22/01/2025,-3.65907598100031,40.48704231015350
2200PeatonBici,16,48148,1781,22/01/2025,-3.65905028850146,40.48702722750190
2200PeatonBici,16,48149,1781,22/01/2025,-3.65898758246176,40.48697025791620
2200PeatonBici,16,48152,1781,22/01/2025,-3.65888204752472,40.48686327910560
2200PeatonBici,16,48153,1781,22/01/2025,-3.65900806461019,40.48669283429660
2200PeatonBici,16,48154,1781,22/01/2025,-3.65906678304609,40.48665388892070
2200PeatonBici,16,48155,1930,01/03/2006,-3.65185227725271,40.48673172878380
2200PeatonBici,16,48156,1930,01/03/2006,-3.65180737174312,40.48671184202560
2200PeatonBici,16,48157,1930,01/03/2006,-3.65154902513288,40.48679866050460
2200PeatonBici,16,48158,1930,01/03/2006,-3.65146119650636,40.48674889024100
2200PeatonBici,16,48159,1930,01/03/2006,-3.65103447586,40.48681808581480
2200PeatonBici,16,48160,1930,01/03/2006,-3.65098395742635,40.48691177713540
2200PeatonBici,16,48161,1930,01/03/2006,-3.65082825739529,40.48694916228780
2200PeatonBici,16,48162,1930,01/03/2006,-3.65077230973961,40.48705076238840
2200PeatonBici,8,48175,1638,28/06/2000,-3.73001469147473,40.48644782875560
2200PeatonBici,8,48176,1638,28/06/2000,-3.73002207678375,40.48632347461560
2200PeatonBici,8,48177,2050,13/06/2008,-3.73607841388793,40.48452458296370
2200PeatonBici,8,48178,2050,13/06/2008,-3.73594161081257,40.48452746000040
2200PeatonBici,16,48187,2031,19/10/2007,-3.60605706496168,40.45235659697410
2200PeatonBici,16,48188,2031,19/10/2007,-3.60593918884109,40.45228946757570
2200PeatonBici,16,48200,1292,29/11/1991,-3.6221324030237,40.45456157979160
2200PeatonBici,16,48201,1292,29/11/1991,-3.62209126995005,40.45450058088220
2200PeatonBici,16,48202,1292,29/11/1991,-3.62216804073747,40.45422924801680
2200PeatonBici,16,48203,1292,29/11/1991,-3.62220141872986,40.45421600224020
2200PeatonBici,16,48204,1292,29/11/1991,-3.62269717732864,40.45394031128550
2200PeatonBici,16,48205,1292,29/11/1991,-3.62273681250852,40.45392438829880
2200PeatonBici,16,48206,1292,29/11/1991,-3.6231449970636,40.45410921433140
2200PeatonBici,16,48207,1292,29/11/1991,-3.62318878744125,40.4541654853383
2200PeatonBici,16,48211,2088,24/09/2009,-3.61940336636214,40.45583769476330
2200PeatonBici,16,48212,2088,24/09/2009,-3.61944977339337,40.45580183473190
2200PeatonBici,16,48215,1509,10/12/1997,-3.61816475237679,40.45703688041200
2200PeatonBici,16,48216,1509,10/12/1997,-3.61808751819236,40.45700074039220
2200PeatonBici,16,48217,1509,10/12/1997,-3.61763187600727,40.45728924531400
2200PeatonBici,16,48218,1509,10/12/1997,-3.61756637063736,40.45727534405780
2200PeatonBici,14,48258,1748,30/04/2003,-3.62789206652233,40.39877359707930
2200PeatonBici,14,48259,1748,30/04/2003,-3.62785685739721,40.39888188734910
2200PeatonBici,14,48280,1747,30/04/2003,-3.62545068804462,40.40622475248430
2200PeatonBici,14,48281,1747,30/04/2003,-3.62543237687102,40.40648648820520
2200PeatonBici,13,48291,716,28/12/1976,-3.6633365765781,40.36856238811720
2200PeatonBici,13,48292,716,28/12/1976,-3.66338485605473,40.36857027327560
2200PeatonBici,8,48297,2029,17/09/2007,-3.73854690620043,40.4799847619172
2200PeatonBici,8,48298,2029,17/09/2007,-3.73860245678068,40.47993948902790
2200PeatonBici,8,48299,2028,17/09/2007,-3.69363085722356,40.50576295920140
2200PeatonBici,8,48300,2028,17/09/2007,-3.69350624279797,40.50570113935080
2200PeatonBici,15,48319,2098,07/05/2025,-3.64612639026541,40.43918960785340
2200PeatonBici,15,48320,2098,07/05/2025,-3.64605991562922,40.4391815056164
2200PeatonBici,16,48357,2032,30/04/2025,-3.64770886580928,40.49309440969020
2200PeatonBici,16,48358,2032,30/04/2025,-3.64760346157413,40.4931514041899
2200PeatonBici,16,48847,2141,31/08/2012,-3.65222982720713,40.49610857412300
2200PeatonBici,16,48848,2141,31/08/2012,-3.65216424811621,40.49616818979040
2200PeatonBici,16,48849,2141,31/08/2012,-3.65209296522922,40.49623457268280
2200PeatonBici,16,48850,2141,31/08/2012,-3.65202497531611,40.49629677011520
