anio,mes,linea,linea-uri,estacion-uri,afluencia-media
2011,Mayo,Linea B,linea-B,lagunilla,21683.935483870966
2011,Mayo,Linea B,linea-B,morelos,5581.870967741936
2011,Mayo,Linea B,linea-B,muzquiz,37216.25806451613
2011,Mayo,Linea B,linea-B,nezahualcoyotl,28470.225806451614
2011,Mayo,Linea B,linea-B,oceania,12567.258064516129
2011,Mayo,Linea B,linea-B,olimpica,20617.645161290322
2011,Mayo,Linea B,linea-B,plaza-aragon,24642.225806451614
2011,Mayo,Linea B,linea-B,ricardo-flores-magon,6955.064516129032
2011,Mayo,Linea B,linea-B,rio-de-los-remedios,18447.09677419355
2011,Mayo,Linea B,linea-B,romero-rubio,11394.806451612903
2011,Mayo,Linea B,linea-B,san-lazaro,16891.548387096773
2011,Mayo,Linea B,linea-B,tepito,21737.709677419356
2011,Mayo,Linea B,linea-B,villa-de-aragon,14422.645161290322
2011,Noviembre,Linea 1,linea-1,balbuena,19338.733333333334
2011,Noviembre,Linea 1,linea-1,balderas,24178.333333333332
2011,Noviembre,Linea 1,linea-1,boulevard-puerto-aereo,39674.9
2011,Noviembre,Linea 1,linea-1,candelaria,22609.366666666665
2011,Noviembre,Linea 1,linea-1,chapultepec,57771.53333333333
2011,Noviembre,Linea 1,linea-1,cuauhtemoc,27166.666666666668
2011,Noviembre,Linea 1,linea-1,gomez-farias,43684.86666666667
2011,Noviembre,Linea 1,linea-1,insurgentes,51963.73333333333
2011,Noviembre,Linea 1,linea-1,isabel-la-catolica,28795.1
2011,Noviembre,Linea 1,linea-1,juanacatlan,15873.966666666667
2011,Noviembre,Linea 1,linea-1,merced,41492.13333333333
2011,Noviembre,Linea 1,linea-1,moctezuma,33487.6
2011,Noviembre,Linea 1,linea-1,observatorio,61006.53333333333
2011,Noviembre,Linea 1,linea-1,pantitlan,43189.1
2011,Noviembre,Linea 1,linea-1,pino-suarez,29554.033333333333
2011,Noviembre,Linea 1,linea-1,salto-del-agua,26472.766666666666
2011,Noviembre,Linea 1,linea-1,san-lazaro,29113.433333333334
2011,Noviembre,Linea 1,linea-1,sevilla,37733.566666666666
2011,Noviembre,Linea 1,linea-1,tacubaya,39555.53333333333
2011,Noviembre,Linea 1,linea-1,zaragoza,52634.6
2011,Noviembre,Linea 12,linea-12,atlalilco,0.0
2011,Noviembre,Linea 12,linea-12,calle-11,0.0
2011,Noviembre,Linea 12,linea-12,culhuacan,0.0
2011,Noviembre,Linea 12,linea-12,eje-central,0.0
2011,Noviembre,Linea 12,linea-12,ermita,0.0
2011,Noviembre,Linea 12,linea-12,hospital-20-de-noviembre,0.0
2011,Noviembre,Linea 12,linea-12,insurgentes-sur,0.0
2011,Noviembre,Linea 12,linea-12,lomas-estrella,0.0
2011,Noviembre,Linea 12,linea-12,mexicaltzingo,0.0
2011,Noviembre,Linea 12,linea-12,mixcoac,0.0
2011,Noviembre,Linea 12,linea-12,nopalera,0.0
2011,Noviembre,Linea 12,linea-12,olivos,0.0
2011,Noviembre,Linea 12,linea-12,parque-de-los-venados,0.0
2011,Noviembre,Linea 12,linea-12,periferico-oriente,0.0
2011,Noviembre,Linea 12,linea-12,san-andres-tomatlan,0.0
2011,Noviembre,Linea 12,linea-12,tezonco,0.0
2011,Noviembre,Linea 12,linea-12,tlahuac,0.0
2011,Noviembre,Linea 12,linea-12,tlaltenco,0.0
2011,Noviembre,Linea 12,linea-12,zapata,0.0
2011,Noviembre,Linea 12,linea-12,zapotitlan,0.0
2011,Noviembre,Linea 2,linea-2,allende,39746.5
2011,Noviembre,Linea 2,linea-2,bellas-artes,25072.033333333333
2011,Noviembre,Linea 2,linea-2,chabacano,32854.5
2011,Noviembre,Linea 2,linea-2,colegio-militar,20805.0
2011,Noviembre,Linea 2,linea-2,cuatro-caminos,125528.76666666666
2011,Noviembre,Linea 2,linea-2,cuitlahuac,28427.8
2011,Noviembre,Linea 2,linea-2,ermita,28505.833333333332
2011,Noviembre,Linea 2,linea-2,general-anaya,38805.26666666667
2011,Noviembre,Linea 2,linea-2,hidalgo,41866.7
2011,Noviembre,Linea 2,linea-2,nativitas,28402.666666666668
2011,Noviembre,Linea 2,linea-2,normal,41935.1
2011,Noviembre,Linea 2,linea-2,panteones,16014.166666666666
2011,Noviembre,Linea 2,linea-2,pino-suarez,25030.9
2011,Noviembre,Linea 2,linea-2,popotla,13325.9
2011,Noviembre,Linea 2,linea-2,portales,27918.566666666666
2011,Noviembre,Linea 2,linea-2,revolucion,38546.1
2011,Noviembre,Linea 2,linea-2,san-antonio-abad,27989.633333333335
2011,Noviembre,Linea 2,linea-2,san-cosme,34554.5
2011,Noviembre,Linea 2,linea-2,tacuba,43059.6
2011,Noviembre,Linea 2,linea-2,tasquena,100443.6
2011,Noviembre,Linea 2,linea-2,viaducto,29813.366666666665
2011,Noviembre,Linea 2,linea-2,villa-de-cortes,26159.9
2011,Noviembre,Linea 2,linea-2,xola,29345.6
2011,Noviembre,Linea 2,linea-2,zocalo-tenochtitlan,49084.53333333333
2011,Noviembre,Linea 3,linea-3,balderas,8398.7
2011,Noviembre,Linea 3,linea-3,centro-medico,22710.1
2011,Noviembre,Linea 3,linea-3,copilco,39582.53333333333
2011,Noviembre,Linea 3,linea-3,coyoacan,23602.433333333334
2011,Noviembre,Linea 3,linea-3,deportivo-18-de-marzo,43136.23333333333
2011,Noviembre,Linea 3,linea-3,division-del-norte,25630.133333333335
2011,Noviembre,Linea 3,linea-3,etiopia-plaza-de-la-transparencia,35847.433333333334
2011,Noviembre,Linea 3,linea-3,eugenia,23223.733333333334
2011,Noviembre,Linea 3,linea-3,guerrero,15021.166666666666
2011,Noviembre,Linea 3,linea-3,hidalgo,18678.6
2011,Noviembre,Linea 3,linea-3,hospital-general,24819.966666666667
2011,Noviembre,Linea 3,linea-3,indios-verdes,104982.86666666667
2011,Noviembre,Linea 3,linea-3,juarez,22872.266666666666
2011,Noviembre,Linea 3,linea-3,la-raza,37892.9
2011,Noviembre,Linea 3,linea-3,miguel-angel-de-quevedo,32716.533333333333
2011,Noviembre,Linea 3,linea-3,ninos-heroes,21095.133333333335
2011,Noviembre,Linea 3,linea-3,potrero,25425.066666666666
2011,Noviembre,Linea 3,linea-3,tlatelolco,27332.8
2011,Noviembre,Linea 3,linea-3,universidad,64429.96666666667
2011,Noviembre,Linea 3,linea-3,viveros-derechos-humanos,26177.533333333333
2011,Noviembre,Linea 3,linea-3,zapata,38443.63333333333
2011,Noviembre,Linea 4,linea-4,bondojito,8296.3
2011,Noviembre,Linea 4,linea-4,canal-del-norte,9470.366666666667
2011,Noviembre,Linea 4,linea-4,candelaria,8181.833333333333
2011,Noviembre,Linea 4,linea-4,consulado,5323.966666666666
2011,Noviembre,Linea 4,linea-4,fray-servando,8643.833333333334
2011,Noviembre,Linea 4,linea-4,jamaica,8575.933333333332
2011,Noviembre,Linea 4,linea-4,martin-carrera,22955.666666666668
2011,Noviembre,Linea 4,linea-4,morelos,8712.1
2011,Noviembre,Linea 4,linea-4,santa-anita,2520.4666666666667
2011,Noviembre,Linea 4,linea-4,talisman,7313.766666666666
2011,Noviembre,Linea 5,linea-5,aragon,9261.4
2011,Noviembre,Linea 5,linea-5,autobuses-del-norte,22674.1
2011,Noviembre,Linea 5,linea-5,consulado,6536.8
2011,Noviembre,Linea 5,linea-5,eduardo-molina,9488.966666666667
2011,Noviembre,Linea 5,linea-5,hangares,5786.733333333334
2011,Noviembre,Linea 5,linea-5,instituto-del-petroleo,7844.533333333334
2011,Noviembre,Linea 5,linea-5,la-raza,13128.2
2011,Noviembre,Linea 5,linea-5,misterios,10738.166666666666
2011,Noviembre,Linea 5,linea-5,oceania,10281.733333333334
2011,Noviembre,Linea 5,linea-5,pantitlan,52152.1
2011,Noviembre,Linea 5,linea-5,politecnico,34888.26666666667
2011,Noviembre,Linea 5,linea-5,terminal-aerea,17150.4
2011,Noviembre,Linea 5,linea-5,valle-gomez,5304.633333333333
2011,Noviembre,Linea 6,linea-6,deportivo-18-de-marzo,3053.133333333333
2011,Noviembre,Linea 6,linea-6,el-rosario,25797.3
2011,Noviembre,Linea 6,linea-6,ferreria-arena-ciudad-de-mexico,23215.466666666667
2011,Noviembre,Linea 6,linea-6,instituto-del-petroleo,4919.3
2011,Noviembre,Linea 6,linea-6,la-villa-basilica,15318.3
2011,Noviembre,Linea 6,linea-6,lindavista,19541.766666666666
2011,Noviembre,Linea 6,linea-6,martin-carrera,29585.766666666666
2011,Noviembre,Linea 6,linea-6,norte-45,8080.333333333333
2011,Noviembre,Linea 6,linea-6,tezozomoc,7758.733333333334
2011,Noviembre,Linea 6,linea-6,uam-azcapotzalco,11034.233333333334
2011,Noviembre,Linea 6,linea-6,vallejo,7558.766666666666
2011,Noviembre,Linea 7,linea-7,aquiles-serdan,20052.966666666667
2011,Noviembre,Linea 7,linea-7,auditorio,28477.333333333332
2011,Noviembre,Linea 7,linea-7,barranca-del-muerto,41988.63333333333
2011,Noviembre,Linea 7,linea-7,camarones,18793.633333333335
2011,Noviembre,Linea 7,linea-7,constituyentes,9264.8
2011,Noviembre,Linea 7,linea-7,el-rosario,22081.566666666666
2011,Noviembre,Linea 7,linea-7,mixcoac,29028.066666666666
2011,Noviembre,Linea 7,linea-7,polanco,33196.23333333333
2011,Noviembre,Linea 7,linea-7,refineria,11246.466666666667
2011,Noviembre,Linea 7,linea-7,san-antonio,17214.066666666666
2011,Noviembre,Linea 7,linea-7,san-joaquin,22946.6
2011,Noviembre,Linea 7,linea-7,san-pedro-de-los-pinos,14552.2
2011,Noviembre,Linea 7,linea-7,tacuba,10401.166666666666
2011,Noviembre,Linea 7,linea-7,tacubaya,8562.4
2011,Noviembre,Linea 8,linea-8,aculco,13706.0
2011,Noviembre,Linea 8,linea-8,apatlaco,16234.633333333333
2011,Noviembre,Linea 8,linea-8,atlalilco,21587.233333333334
2011,Noviembre,Linea 8,linea-8,bellas-artes,22710.766666666666
2011,Noviembre,Linea 8,linea-8,cerro-de-la-estrella,16317.966666666667
2011,Noviembre,Linea 8,linea-8,chabacano,4253.7
2011,Noviembre,Linea 8,linea-8,constitucion-de-1917,85350.36666666667
2011,Noviembre,Linea 8,linea-8,coyuya,24253.6
2011,Noviembre,Linea 8,linea-8,doctores,14063.333333333334
2011,Noviembre,Linea 8,linea-8,escuadron-201,28780.266666666666
2011,Noviembre,Linea 8,linea-8,garibaldi-lagunilla,24451.166666666668
2011,Noviembre,Linea 8,linea-8,iztacalco,24436.466666666667
2011,Noviembre,Linea 8,linea-8,iztapalapa,11707.133333333333
2011,Noviembre,Linea 8,linea-8,la-viga,8778.466666666667
2011,Noviembre,Linea 8,linea-8,obrera,17703.2
2011,Noviembre,Linea 8,linea-8,salto-del-agua,17526.1
2011,Noviembre,Linea 8,linea-8,san-juan-de-letran,28374.6
2011,Noviembre,Linea 8,linea-8,santa-anita,7453.266666666666
2011,Noviembre,Linea 8,linea-8,uam-i,34527.0
2011,Noviembre,Linea 9,linea-9,centro-medico,16585.5
2011,Noviembre,Linea 9,linea-9,chabacano,14077.1
2011,Noviembre,Linea 9,linea-9,chilpancingo,44515.6
2011,Noviembre,Linea 9,linea-9,ciudad-deportiva,7633.2
2011,Noviembre,Linea 9,linea-9,jamaica,15201.433333333332
2011,Noviembre,Linea 9,linea-9,lazaro-cardenas,16151.133333333333
2011,Noviembre,Linea 9,linea-9,mixiuhca,26216.866666666665
2011,Noviembre,Linea 9,linea-9,pantitlan,44565.63333333333
2011,Noviembre,Linea 9,linea-9,patriotismo,18927.6
2011,Noviembre,Linea 9,linea-9,puebla,35093.433333333334
2011,Noviembre,Linea 9,linea-9,tacubaya,51046.76666666667
2011,Noviembre,Linea 9,linea-9,velodromo,10261.666666666666
2011,Noviembre,Linea A,linea-A,acatitla,20030.766666666666
2011,Noviembre,Linea A,linea-A,agricola-oriental,12078.633333333333
2011,Noviembre,Linea A,linea-A,canal-de-san-juan,15209.0
2011,Noviembre,Linea A,linea-A,guelatao,22408.733333333334
2011,Noviembre,Linea A,linea-A,la-paz,30416.466666666667
2011,Noviembre,Linea A,linea-A,los-reyes,26725.6
2011,Noviembre,Linea A,linea-A,pantitlan,74747.9
2011,Noviembre,Linea A,linea-A,penon-viejo,19141.733333333334
2011,Noviembre,Linea A,linea-A,santa-marta,35865.36666666667
2011,Noviembre,Linea A,linea-A,tepalcates,19174.366666666665
2011,Noviembre,Linea B,linea-B,bosque-de-aragon,7365.7
2011,Noviembre,Linea B,linea-B,buenavista,46782.53333333333
2011,Noviembre,Linea B,linea-B,ciudad-azteca,60084.1
2011,Noviembre,Linea B,linea-B,deportivo-oceania,20395.666666666668
2011,Noviembre,Linea B,linea-B,ecatepec,33328.63333333333
2011,Noviembre,Linea B,linea-B,garibaldi-lagunilla,9126.4
2011,Noviembre,Linea B,linea-B,guerrero,6433.466666666666
2011,Noviembre,Linea B,linea-B,impulsora,31637.833333333332
2011,Noviembre,Linea B,linea-B,lagunilla,24156.9
2011,Noviembre,Linea B,linea-B,morelos,6163.633333333333
2011,Noviembre,Linea B,linea-B,muzquiz,39530.9
2011,Noviembre,Linea B,linea-B,nezahualcoyotl,29496.633333333335
2011,Noviembre,Linea B,linea-B,oceania,13057.066666666668
2011,Noviembre,Linea B,linea-B,olimpica,21119.633333333335
2011,Noviembre,Linea B,linea-B,plaza-aragon,22265.6
2011,Noviembre,Linea B,linea-B,ricardo-flores-magon,7469.5
2011,Noviembre,Linea B,linea-B,rio-de-los-remedios,19270.833333333332
2011,Noviembre,Linea B,linea-B,romero-rubio,11128.933333333332
2011,Noviembre,Linea B,linea-B,san-lazaro,17614.6
2011,Noviembre,Linea B,linea-B,tepito,23740.766666666666
2011,Noviembre,Linea B,linea-B,villa-de-aragon,15610.3
2011,Octubre,Linea 1,linea-1,balbuena,19995.58064516129
2011,Octubre,Linea 1,linea-1,balderas,24886.612903225807
2011,Octubre,Linea 1,linea-1,boulevard-puerto-aereo,40209.709677419356
2011,Octubre,Linea 1,linea-1,candelaria,22866.387096774193
2011,Octubre,Linea 1,linea-1,chapultepec,59623.12903225807
2011,Octubre,Linea 1,linea-1,cuauhtemoc,27895.516129032258
2011,Octubre,Linea 1,linea-1,gomez-farias,44271.8064516129
2011,Octubre,Linea 1,linea-1,insurgentes,53651.709677419356
2011,Octubre,Linea 1,linea-1,isabel-la-catolica,29097.83870967742
2011,Octubre,Linea 1,linea-1,juanacatlan,16257.354838709678
2011,Octubre,Linea 1,linea-1,merced,44965.096774193546
2011,Octubre,Linea 1,linea-1,moctezuma,33985.709677419356
2011,Octubre,Linea 1,linea-1,observatorio,61085.45161290323
2011,Octubre,Linea 1,linea-1,pantitlan,46364.74193548387
2011,Octubre,Linea 1,linea-1,pino-suarez,29115.290322580644
2011,Octubre,Linea 1,linea-1,salto-del-agua,26868.548387096773
2011,Octubre,Linea 1,linea-1,san-lazaro,29215.645161290322
2011,Octubre,Linea 1,linea-1,sevilla,38319.290322580644
2011,Octubre,Linea 1,linea-1,tacubaya,40667.0
2011,Octubre,Linea 1,linea-1,zaragoza,53981.0
2011,Octubre,Linea 12,linea-12,atlalilco,0.0
2011,Octubre,Linea 12,linea-12,calle-11,0.0
2011,Octubre,Linea 12,linea-12,culhuacan,0.0
2011,Octubre,Linea 12,linea-12,eje-central,0.0
2011,Octubre,Linea 12,linea-12,ermita,0.0
2011,Octubre,Linea 12,linea-12,hospital-20-de-noviembre,0.0
2011,Octubre,Linea 12,linea-12,insurgentes-sur,0.0
2011,Octubre,Linea 12,linea-12,lomas-estrella,0.0
2011,Octubre,Linea 12,linea-12,mexicaltzingo,0.0
2011,Octubre,Linea 12,linea-12,mixcoac,0.0
2011,Octubre,Linea 12,linea-12,nopalera,0.0
2011,Octubre,Linea 12,linea-12,olivos,0.0
2011,Octubre,Linea 12,linea-12,parque-de-los-venados,0.0
2011,Octubre,Linea 12,linea-12,periferico-oriente,0.0
2011,Octubre,Linea 12,linea-12,san-andres-tomatlan,0.0
2011,Octubre,Linea 12,linea-12,tezonco,0.0
2011,Octubre,Linea 12,linea-12,tlahuac,0.0
2011,Octubre,Linea 12,linea-12,tlaltenco,0.0
2011,Octubre,Linea 12,linea-12,zapata,0.0
2011,Octubre,Linea 12,linea-12,zapotitlan,0.0
2011,Octubre,Linea 2,linea-2,allende,37742.903225806454
2011,Octubre,Linea 2,linea-2,bellas-artes,24979.935483870966
2011,Octubre,Linea 2,linea-2,chabacano,32305.58064516129
2011,Octubre,Linea 2,linea-2,colegio-militar,21057.09677419355
2011,Octubre,Linea 2,linea-2,cuatro-caminos,124557.12903225806
2011,Octubre,Linea 2,linea-2,cuitlahuac,29161.41935483871
2011,Octubre,Linea 2,linea-2,ermita,27507.032258064515
2011,Octubre,Linea 2,linea-2,general-anaya,37622.83870967742
2011,Octubre,Linea 2,linea-2,hidalgo,40253.709677419356
2011,Octubre,Linea 2,linea-2,nativitas,28278.58064516129
2011,Octubre,Linea 2,linea-2,normal,42340.54838709677
2011,Octubre,Linea 2,linea-2,panteones,15672.129032258064
2011,Octubre,Linea 2,linea-2,pino-suarez,24942.25806451613
2011,Octubre,Linea 2,linea-2,popotla,13581.161290322581
2011,Octubre,Linea 2,linea-2,portales,28085.1935483871
2011,Octubre,Linea 2,linea-2,revolucion,37758.3870967742
2011,Octubre,Linea 2,linea-2,san-antonio-abad,28120.709677419356
2011,Octubre,Linea 2,linea-2,san-cosme,34127.3870967742
2011,Octubre,Linea 2,linea-2,tacuba,42052.51612903226
2011,Octubre,Linea 2,linea-2,tasquena,101176.90322580645
2011,Octubre,Linea 2,linea-2,viaducto,27642.354838709678
2011,Octubre,Linea 2,linea-2,villa-de-cortes,25769.612903225807
2011,Octubre,Linea 2,linea-2,xola,28577.677419354837
2011,Octubre,Linea 2,linea-2,zocalo-tenochtitlan,47238.290322580644
2011,Octubre,Linea 3,linea-3,balderas,8778.258064516129
2011,Octubre,Linea 3,linea-3,centro-medico,23293.483870967742
2011,Octubre,Linea 3,linea-3,copilco,41407.22580645161
2011,Octubre,Linea 3,linea-3,coyoacan,24115.548387096773
2011,Octubre,Linea 3,linea-3,deportivo-18-de-marzo,44137.41935483871
2011,Octubre,Linea 3,linea-3,division-del-norte,26344.16129032258
2011,Octubre,Linea 3,linea-3,etiopia-plaza-de-la-transparencia,36468.096774193546
2011,Octubre,Linea 3,linea-3,eugenia,23862.967741935485
2011,Octubre,Linea 3,linea-3,guerrero,15527.870967741936
2011,Octubre,Linea 3,linea-3,hidalgo,19817.387096774193
2011,Octubre,Linea 3,linea-3,hospital-general,25669.483870967742
2011,Octubre,Linea 3,linea-3,indios-verdes,104370.45161290323
2011,Octubre,Linea 3,linea-3,juarez,22431.41935483871
2011,Octubre,Linea 3,linea-3,la-raza,39255.45161290323
2011,Octubre,Linea 3,linea-3,miguel-angel-de-quevedo,33312.48387096774
2011,Octubre,Linea 3,linea-3,ninos-heroes,21258.1935483871
2011,Octubre,Linea 3,linea-3,potrero,25960.483870967742
2011,Octubre,Linea 3,linea-3,tlatelolco,28494.290322580644
2011,Octubre,Linea 3,linea-3,universidad,67369.06451612903
2011,Octubre,Linea 3,linea-3,viveros-derechos-humanos,27057.225806451614
2011,Octubre,Linea 3,linea-3,zapata,41309.8064516129
2011,Octubre,Linea 4,linea-4,bondojito,8535.290322580646
2011,Octubre,Linea 4,linea-4,canal-del-norte,9751.806451612903
2011,Octubre,Linea 4,linea-4,candelaria,8244.741935483871
2011,Octubre,Linea 4,linea-4,consulado,5374.8387096774195
2011,Octubre,Linea 4,linea-4,fray-servando,9005.58064516129
2011,Octubre,Linea 4,linea-4,jamaica,8697.645161290322
2011,Octubre,Linea 4,linea-4,martin-carrera,23810.451612903227
2011,Octubre,Linea 4,linea-4,morelos,8982.387096774193
2011,Octubre,Linea 4,linea-4,santa-anita,2610.5806451612902
2011,Octubre,Linea 4,linea-4,talisman,7535.612903225807
2011,Octubre,Linea 5,linea-5,aragon,9312.290322580646
2011,Octubre,Linea 5,linea-5,autobuses-del-norte,23724.322580645163
2011,Octubre,Linea 5,linea-5,consulado,6657.612903225807
2011,Octubre,Linea 5,linea-5,eduardo-molina,9521.516129032258
2011,Octubre,Linea 5,linea-5,hangares,5984.032258064516
2011,Octubre,Linea 5,linea-5,instituto-del-petroleo,8090.806451612903
2011,Octubre,Linea 5,linea-5,la-raza,13610.612903225807
2011,Octubre,Linea 5,linea-5,misterios,11031.612903225807
2011,Octubre,Linea 5,linea-5,oceania,10482.483870967742
2011,Octubre,Linea 5,linea-5,pantitlan,55337.32258064516
2011,Octubre,Linea 5,linea-5,politecnico,36502.6129032258
2011,Octubre,Linea 5,linea-5,terminal-aerea,17055.322580645163
2011,Octubre,Linea 5,linea-5,valle-gomez,5356.354838709677
2011,Octubre,Linea 6,linea-6,deportivo-18-de-marzo,3209.032258064516
2011,Octubre,Linea 6,linea-6,el-rosario,28145.0
2011,Octubre,Linea 6,linea-6,ferreria-arena-ciudad-de-mexico,24366.90322580645
2011,Octubre,Linea 6,linea-6,instituto-del-petroleo,4991.419354838709
2011,Octubre,Linea 6,linea-6,la-villa-basilica,15754.548387096775
2011,Octubre,Linea 6,linea-6,lindavista,20287.774193548386
2011,Octubre,Linea 6,linea-6,martin-carrera,30800.74193548387
2011,Octubre,Linea 6,linea-6,norte-45,8326.677419354839
2011,Octubre,Linea 6,linea-6,tezozomoc,8071.258064516129
2011,Octubre,Linea 6,linea-6,uam-azcapotzalco,11501.290322580646
2011,Octubre,Linea 6,linea-6,vallejo,7737.741935483871
2011,Octubre,Linea 7,linea-7,aquiles-serdan,20167.548387096773
2011,Octubre,Linea 7,linea-7,auditorio,28489.032258064515
2011,Octubre,Linea 7,linea-7,barranca-del-muerto,42493.45161290323
2011,Octubre,Linea 7,linea-7,camarones,18983.645161290322
2011,Octubre,Linea 7,linea-7,constituyentes,8916.0
2011,Octubre,Linea 7,linea-7,el-rosario,22129.290322580644
2011,Octubre,Linea 7,linea-7,mixcoac,29537.064516129034
2011,Octubre,Linea 7,linea-7,polanco,32671.129032258064
2011,Octubre,Linea 7,linea-7,refineria,11355.870967741936
2011,Octubre,Linea 7,linea-7,san-antonio,17409.58064516129
2011,Octubre,Linea 7,linea-7,san-joaquin,23078.387096774193
2011,Octubre,Linea 7,linea-7,san-pedro-de-los-pinos,14626.354838709678
2011,Octubre,Linea 7,linea-7,tacuba,10625.258064516129
2011,Octubre,Linea 7,linea-7,tacubaya,8634.548387096775
2011,Octubre,Linea 8,linea-8,aculco,13673.612903225807
2011,Octubre,Linea 8,linea-8,apatlaco,16307.90322580645
2011,Octubre,Linea 8,linea-8,atlalilco,21410.774193548386
2011,Octubre,Linea 8,linea-8,bellas-artes,22878.90322580645
2011,Octubre,Linea 8,linea-8,cerro-de-la-estrella,16354.548387096775
2011,Octubre,Linea 8,linea-8,chabacano,4222.741935483871
2011,Octubre,Linea 8,linea-8,constitucion-de-1917,85188.48387096774
2011,Octubre,Linea 8,linea-8,coyuya,24673.677419354837
2011,Octubre,Linea 8,linea-8,doctores,13854.516129032258
2011,Octubre,Linea 8,linea-8,escuadron-201,29076.387096774193
2011,Octubre,Linea 8,linea-8,garibaldi-lagunilla,24321.58064516129
2011,Octubre,Linea 8,linea-8,iztacalco,24444.387096774193
2011,Octubre,Linea 8,linea-8,iztapalapa,11219.90322580645
2011,Octubre,Linea 8,linea-8,la-viga,8608.967741935483
2011,Octubre,Linea 8,linea-8,obrera,18002.322580645163
2011,Octubre,Linea 8,linea-8,salto-del-agua,18649.129032258064
2011,Octubre,Linea 8,linea-8,san-juan-de-letran,27663.74193548387
2011,Octubre,Linea 8,linea-8,santa-anita,7285.5161290322585
2011,Octubre,Linea 8,linea-8,uam-i,34432.6129032258
2011,Octubre,Linea 9,linea-9,centro-medico,16872.677419354837
2011,Octubre,Linea 9,linea-9,chabacano,14487.677419354839
2011,Octubre,Linea 9,linea-9,chilpancingo,45830.83870967742
2011,Octubre,Linea 9,linea-9,ciudad-deportiva,8326.677419354839
2011,Octubre,Linea 9,linea-9,jamaica,15907.161290322581
2011,Octubre,Linea 9,linea-9,lazaro-cardenas,16649.483870967742
2011,Octubre,Linea 9,linea-9,mixiuhca,26720.709677419356
2011,Octubre,Linea 9,linea-9,pantitlan,46052.0
2011,Octubre,Linea 9,linea-9,patriotismo,19413.677419354837
2011,Octubre,Linea 9,linea-9,puebla,36202.6129032258
2011,Octubre,Linea 9,linea-9,tacubaya,52989.45161290323
2011,Octubre,Linea 9,linea-9,velodromo,11156.032258064517
2011,Octubre,Linea A,linea-A,acatitla,20475.516129032258
2011,Octubre,Linea A,linea-A,agricola-oriental,12330.290322580646
2011,Octubre,Linea A,linea-A,canal-de-san-juan,15699.09677419355
2011,Octubre,Linea A,linea-A,guelatao,23825.58064516129
2011,Octubre,Linea A,linea-A,la-paz,32331.870967741936
2011,Octubre,Linea A,linea-A,los-reyes,28058.645161290322
2011,Octubre,Linea A,linea-A,pantitlan,76948.35483870968
2011,Octubre,Linea A,linea-A,penon-viejo,19589.41935483871
2011,Octubre,Linea A,linea-A,santa-marta,37454.51612903226
2011,Octubre,Linea A,linea-A,tepalcates,19626.709677419356
2011,Octubre,Linea B,linea-B,bosque-de-aragon,7532.258064516129
2011,Octubre,Linea B,linea-B,buenavista,46871.67741935484
2011,Octubre,Linea B,linea-B,ciudad-azteca,62939.87096774193
2011,Octubre,Linea B,linea-B,deportivo-oceania,21311.548387096773
2011,Octubre,Linea B,linea-B,ecatepec,33562.3870967742
2011,Octubre,Linea B,linea-B,garibaldi-lagunilla,8913.354838709678
2011,Octubre,Linea B,linea-B,guerrero,6510.258064516129
2011,Octubre,Linea B,linea-B,impulsora,33146.12903225807
2011,Octubre,Linea B,linea-B,lagunilla,23330.709677419356
2011,Octubre,Linea B,linea-B,morelos,6051.935483870968
2011,Octubre,Linea B,linea-B,muzquiz,39514.645161290326
2011,Octubre,Linea B,linea-B,nezahualcoyotl,30236.612903225807
2011,Octubre,Linea B,linea-B,oceania,13280.09677419355
2011,Octubre,Linea B,linea-B,olimpica,21195.709677419356
2011,Octubre,Linea B,linea-B,plaza-aragon,22534.8064516129
2011,Octubre,Linea B,linea-B,ricardo-flores-magon,7245.645161290323
2011,Octubre,Linea B,linea-B,rio-de-los-remedios,18953.74193548387
2011,Octubre,Linea B,linea-B,romero-rubio,11417.677419354839
2011,Octubre,Linea B,linea-B,san-lazaro,17699.677419354837
2011,Octubre,Linea B,linea-B,tepito,23082.935483870966
2011,Octubre,Linea B,linea-B,villa-de-aragon,16025.967741935483
2011,Septiembre,Linea 1,linea-1,balbuena,18960.533333333333
2011,Septiembre,Linea 1,linea-1,balderas,23333.7
2011,Septiembre,Linea 1,linea-1,boulevard-puerto-aereo,38944.53333333333
2011,Septiembre,Linea 1,linea-1,candelaria,21988.7
2011,Septiembre,Linea 1,linea-1,chapultepec,60092.566666666666
2011,Septiembre,Linea 1,linea-1,cuauhtemoc,25463.533333333333
2011,Septiembre,Linea 1,linea-1,gomez-farias,42149.166666666664
2011,Septiembre,Linea 1,linea-1,insurgentes,50743.666666666664
2011,Septiembre,Linea 1,linea-1,isabel-la-catolica,27592.833333333332
2011,Septiembre,Linea 1,linea-1,juanacatlan,15442.433333333332
2011,Septiembre,Linea 1,linea-1,merced,40263.2
2011,Septiembre,Linea 1,linea-1,moctezuma,31197.266666666666
2011,Septiembre,Linea 1,linea-1,observatorio,65455.833333333336
2011,Septiembre,Linea 1,linea-1,pantitlan,44386.36666666667
2011,Septiembre,Linea 1,linea-1,pino-suarez,29975.7
2011,Septiembre,Linea 1,linea-1,salto-del-agua,23722.3
2011,Septiembre,Linea 1,linea-1,san-lazaro,29381.8
2011,Septiembre,Linea 1,linea-1,sevilla,36252.46666666667
