anyo;trimestre;barrio;num_viviendas;metros_2;dormitorios;banyos;renta_min;renta_media;renta_max;euros_m2;desv_tipica
2016;4;San Gabriel;7;99;3,1;1,9;400;593;700;6;50
2016;4;Sidi Ifni - Nou Alacant;6;84;3;1,5;300;442;550;5,3;88
2016;4;Tómbola;4;85;3,1;1,8;300;430;550;5,1;100
2016;4;Urbanova;9;70;2;1,7;350;489;700;7;33
2016;4;Villafranqueza;3;116;2,9;1,8;370;452;550;3,9;60
2016;4;Virgen del Remedio;3;70;3,4;1,1;300;350;390;5;26
2016;4;Vistahermosa;19;98;2,8;1,6;400;622;1000;6,3;149
2017;1;Colonia Requena;7;60;2;1;220;250;280;4,2;25
2017;1;Juan XXIII 2do Sector;4;89;3;1;235;281;300;3,2;27
2017;1;Virgen del Remedio;6;73;2,5;1,5;250;312;350;4,3;36
2017;1;Juan XXIII 1er sector;6;83;3;1,2;280;369;550;4,4;72
2017;1;Princesa Mercedes - San Fernando;12;80;2,3;1,1;390;411;550;5,1;66
2017;1;Florida Alta;33;82;2,5;1,2;350;424;475;5,2;13
2017;1;Villafranqueza;7;75;2;1,7;350;428;450;5,7;52
2017;1;Carolinas Altas;59;89;2,9;1,3;380;440;600;4,9;64
2017;1;Los Ángeles;32;97;3,4;1,4;380;442;620;4,6;81
2017;1;Carolinas Bajas;67;78;2,3;1,2;330;448;600;5,8;74
2017;1;Pla del Bon Repós;70;86;2,8;1,3;325;453;600;5,3;76
2017;1;Florida Baja;39;86;2,5;1,3;375;456;650;5,3;79
2017;1;Ciudad de Asís;27;78;2,3;1,5;380;457;600;5,8;95
2017;1;Altozano;27;84;3;1,3;420;460;700;5,5;106
2017;1;Campoamor;41;98;3,2;1,5;350;472;650;4,8;141
2017;1;Benalúa;49;106;2,9;1,3;400;485;800;4,6;90
2017;1;San Blas;55;106;3,1;1,4;400;491;700;4,6;95
2017;1;San Antón;15;39;1;1,2;400;494;650;12,8;24
2017;1;Polígono de San Blas;38;112;3,2;1,4;450;508;750;4,5;104
2017;1;San Gabriel;18;107;2,8;1,6;400;544;750;5,1;112
2017;1;Alipark;20;94;2,3;1,3;600;549;650;5,8;24
2017;1;Ciudad Jardín;2;80;1;1;500;550;600;6,9;71
2017;1;Tómbola;4;130;3,5;2;500;565;650;4,3;150
2017;1;Benisaudet;6;126;3;2;550;578;600;4,6;25
2017;1;Vistahermosa;12;110;2,8;1,6;440;585;1000;5,3;181
2017;1;El Palmeral;5;110;3;2;550;585;750;5,3;60
2017;1;Polígono de Babel;33;120;2,8;1,8;430;591;780;4,9;99
2017;1;Urbanova;9;75;3;1,7;450;614;780;8,2;45
2017;1;La Albufereta;59;87;2,2;1,5;350;639;850;7,3;139
2017;1;Casco Antiguo - Sta. Cruz;26;69;2,3;1,3;350;644;850;9,3;139
2017;1;Gran Vía - Parque Avenidas;47;84;2,3;1,8;400;653;840;7,8;132
2017;1;PAU II;20;102;3;1,9;625;655;750;6,4;55
2017;1;PAU I;23;102;2,6;1,8;630;682;800;6,7;45
2017;1;Mercado;89;106;3,1;1,7;600;708;1200;6,7;160
2017;1;Raval Roig;16;78;2;1,3;490;711;850;9,1;29
2017;1;Centro Histórico - Tradicional;81;103;2,9;1,6;350;728;1300;7;281
2017;1;Ensanche - Diputación;128;116;3,2;1,7;275;730;1300;6,3;205
2017;1;Playa de San Juan;142;89;2,3;1,7;400;762;1300;8,5;218
2017;1;Cabo de las Huertas;62;102;2,8;1,6;400;870;1400;8,5;316
2017;2;Alipark;6;91;2,5;1,3;400;490;600;5,4;61
2017;2;Altozano;23;92;2,9;1,3;320;446;550;4,9;65
2017;2;Benalúa;58;94;2,9;1,5;300;515;850;5,5;126
2017;2;Benisaudet;5;100;3;2;550;600;650;6;32
2017;2;Cabo de las Huertas;31;91;2,5;1,4;400;821;1500;9;309
2017;2;Campoamor;42;86;2,8;1,5;320;495;690;5,8;88
2017;2;Carolinas Altas;51;88;2,7;1,3;260;458;700;5,2;95
2017;2;Carolinas Bajas;43;78;2,4;1,3;300;453;600;5,8;76
2017;2;Casco Antiguo - Sta. Cruz;29;87;2,4;1,4;280;604;950;6,9;188
2017;2;Centro Histórico - Tradicional;101;99;2,6;1,6;320;692;1300;7;236
2017;2;Ciudad de Asís;18;82;2,4;1,3;375;439;550;5,3;64
2017;2;Ciudad Jardín;2;80;2;1;320;410;500;5,1;90
2017;2;Colonia Requena;3;57;3;1;270;290;320;5,1;22
2017;2;El Palmeral;4;98;2,5;1,5;300;533;630;5,4;135
2017;2;Ensanche - Diputación;114;110;3;1,7;350;705;1150;6,4;161
2017;2;Florida Alta;9;83;2,6;1,2;400;434;480;5,2;27
2017;2;Florida Baja;28;97;2,8;1,3;300;471;550;4,9;69
2017;2;Gran Vía - Parque Avenidas;48;94;2,7;1,7;425;630;1000;6,7;117
2017;2;Juan XXIII 1er sector;8;88;3;1,3;330;420;550;4,8;83
2017;2;Juan XXIII 2do Sector;10;87;3,3;1,2;240;327;400;3,8;50
2017;2;La Albufereta;43;83;2;1,4;350;606;1000;7,3;156
2017;2;Los Ángeles;32;91;2,8;1,5;300;454;600;5;75
2017;2;Mercado;42;100;2,9;1,8;400;663;1180;6,6;181
2017;2;PAU I;29;96;2,4;1,9;475;674;800;7;80
2017;2;PAU II;19;100;2,8;2;520;641;750;6,4;52
2017;2;Pla del Bon Repós;60;82;2,6;1,3;320;444;600;5,4;71
2017;2;Playa de San Juan;109;98;2,4;1,7;350;788;1400;8;251
2017;2;Polígono de Babel;26;108;2,9;1,8;400;646;790;6;109
2017;2;Polígono de San Blas;43;106;3;1,9;360;606;850;5,7;126
2017;2;Princesa Mercedes - San Fernando;8;91;3,3;1,5;380;459;600;5;67
2017;2;Raval Roig;13;86;2,4;1,4;490;650;900;7,5;132
2017;2;San Agustín;2;77;2;1;380;390;400;5,1;10
2017;2;San Antón;13;61;1,7;1,2;315;458;600;7,5;61
2017;2;San Blas;60;93;2,8;1,5;250;489;700;5,2;87
2017;2;San Gabriel;27;106;2,9;1,7;385;592;850;5,6;134
2017;2;Santa Faz;2;90;2;1,5;500;513;525;5,7;13
2017;2;Sidi Ifni - Nou Alacant;4;91;2,5;1;525;613;700;6,7;88
2017;2;Tómbola;6;93;2,2;1,6;400;496;600;5,4;80
2017;2;Urbanova;13;80;2,1;1,7;450;672;1150;8,4;193
2017;2;Villafranqueza;8;78;2,6;1,7;325;377;480;4,8;52
2017;2;Virgen del Remedio;12;73;2,4;1;230;315;385;4,3;46
2017;2;Vistahermosa;7;97;2,3;1,6;500;637;1000;6,6;152
2017;3;Vistahermosa;8;103;2,8;1,3;450;800;1400;7,8;300
2017;3;Cabo de las Huertas;39;96;2,4;1,6;425;758;1300;7,9;210
2017;3;PAU I;9;111;3,1;2;600;726;850;6,6;84
2017;3;Centro Histórico - Tradicional;131;104;2,8;1,5;300;725;1250;7;206
2017;3;Benisaudet;4;136;3,8;2,3;700;725;750;5,3;25
2017;3;Playa de San Juan;165;92;2,3;1,6;350;706;1100;7,7;164
2017;3;Ensanche - Diputación;117;105;2,9;1,6;350;704;1100;6,7;168
2017;3;Mercado;55;99;2,9;1,3;300;680;1100;6,9;153
2017;3;La Albufereta;56;97;2,5;1,7;350;667;950;6,9;146
2017;3;Polígono de Babel;25;120;2,9;2;450;663;850;5,5;117
2017;3;Gran Vía - Parque Avenidas;27;103;2,9;1,8;350;655;1100;6,3;169
2017;3;Polígono de San Blas;32;108;3,3;1,9;500;653;800;6,1;86
2017;3;San Gabriel;21;115;3,1;2;350;633;850;5,5;139
2017;3;PAU II;5;100;2,6;1,7;500;625;750;6,3;92
2017;3;El Palmeral;9;98;2,4;1,5;400;603;800;6,2;113
2017;3;Urbanova;22;91;2,1;1,5;350;595;850;6,5;138
2017;3;Raval Roig;14;76;2,1;1,3;425;585;850;7,7;138
2017;3;Casco Antiguo - Sta. Cruz;35;73;2,2;1,1;325;553;1000;7,6;154
2017;3;Tómbola;5;87;3;2;500;550;600;6,3;32
2017;3;Altozano;16;94;2,9;1,3;385;549;800;5,8;116
2017;3;Benalúa;39;93;2,7;1,5;360;540;800;5,8;109
2017;3;Princesa Mercedes - San Fernando;10;95;3,1;1;350;538;750;5,7;112
2017;3;San Blas;72;91;2,8;1,4;390;531;750;5,8;107
2017;3;Alipark;8;101;2,9;2;300;516;600;5,1;107
2017;3;Campoamor;29;103;3;1,3;350;511;750;5;111
2017;3;San Nicolás de Bari;3;102;3,3;2;400;500;650;4,9;108
2017;3;San Antón;22;70;2;1;375;496;700;7,1;87
2017;3;Villafranqueza;10;94;2,3;2;400;475;550;5,1;56
2017;3;Carolinas Bajas;35;77;2,1;1,2;345;475;600;6,2;73
2017;3;Carolinas Altas;28;90;2,7;1,2;350;472;650;5,3;100
2017;3;Pla del Bon Repós;43;75;2,3;1,1;350;467;600;6,2;69
2017;3;Florida Baja;16;79;2,7;1,4;350;445;625;5,6;67
2017;3;Florida Alta;18;85;2,6;1,2;360;445;575;5,3;68
2017;3;Los Ángeles;19;86;2,6;1,2;325;440;550;5,1;67
2017;3;Ciudad de Asís;13;81;2,8;1,2;325;424;500;5,3;53
2017;3;Juan XXIII 1er sector;4;78;3;1;350;399;425;5,1;30
2017;3;Virgen del Remedio;7;90;3;1,5;200;302;375;3,3;51
2017;4;Aguamarga;4;71;1,8;1,5;450;475;550;6,7;43
2017;4;Alipark;4;88;3;2;300;475;600;5,4;115
2017;4;Altozano;23;98;3,1;1,5;385;505;650;5,2;73
2017;4;Benalúa;58;90;2,7;1,4;350;553;800;6,2;121
2017;4;Benisaudet;11;95;2,5;1,8;380;570;675;6;101
2017;4;Cabo de las Huertas;40;98;2,5;1,7;400;784;1300;8;239
2017;4;Campoamor;25;90;2,9;1,5;270;476;650;5,3;98
2017;4;Carolinas Altas;25;87;2,8;1,2;300;448;550;5,1;67
2017;4;Carolinas Bajas;41;71;2,1;1,2;280;454;650;6,4;78
2017;4;Casco Antiguo - Sta. Cruz;30;79;2,1;1,3;375;638;880;8,1;143
2017;4;Centro Histórico - Tradicional;162;98;2,6;1,6;300;711;1200;7,3;190
2017;4;Ciudad de Asís;11;92;2,6;1,6;350;468;650;5,1;97
2017;4;Colonia Requena;2;45;3;1;190;235;280;5,2;45
2017;4;El Palmeral;14;99;2,6;1,9;450;604;750;6,1;81
2017;4;Ensanche - Diputación;140;103;2,8;1,5;350;705;1100;6,9;183
2017;4;Florida Alta;18;87;2,7;1,3;360;475;690;5,4;102
2017;4;Florida Baja;18;94;2,9;1,4;375;516;650;5,5;86
2017;4;Gran Vía - Parque Avenidas;49;108;2,8;1,9;400;704;999;6,5;129
2017;4;Gran Vía Sur;8;108;3;2;600;678;850;6,3;78
2017;4;Juan XXIII 1er sector;7;85;2,9;1;320;385;450;4,5;47
2017;4;Juan XXIII 2do Sector;4;90;3,3;1,3;350;450;500;5;61
2017;4;La Albufereta;48;87;2,4;1,5;350;630;850;7,2;140
2017;4;Los Ángeles;25;90;2,8;1,2;325;463;630;5,2;76
2017;4;Mercado;49;90;2,4;1,5;400;628;1115;7;141
2017;4;PAU I;14;104;2,6;1,9;600;692;750;6,7;49
2017;4;PAU II;7;102;2,7;1,8;550;694;800;6,8;91
2017;4;Pla del Bon Repós;43;83;2,6;1,4;350;507;720;6,1;89
2017;4;Playa de San Juan;215;95;2,3;1,6;350;734;1200;7,8;186
2017;4;Polígono de Babel;20;117;3,1;1,9;500;678;850;5,8;75
2017;4;Polígono de San Blas;36;103;3,2;1,9;480;652;850;6,4;92
2017;4;Princesa Mercedes - San Fernando;11;88;2,5;1,3;380;476;600;5,4;74
2017;4;Raval Roig;22;93;2,4;1,5;450;614;900;6,6;152
2017;4;San Agustín;4;95;2,8;2;450;525;550;5,5;43
2017;4;San Antón;19;67;1,4;1;400;508;900;7,6;120
2017;4;San Blas;71;94;2,9;1,5;360;550;750;5,8;98
2017;4;San Gabriel;12;104;2,8;1,7;400;575;800;5,5;119
2017;4;San Nicolás de Bari;3;107;3,3;1,5;410;503;650;4,7;105
2017;4;Sidi Ifni - Nou Alacant;3;72;2,7;1;325;352;380;4,9;22
2017;4;Tómbola;5;100;2,8;1,5;420;541;660;5,4;86
2017;4;Urbanova;8;84;2;1,7;385;541;650;6,4;87
2017;4;Villafranqueza;10;98;2,1;1,7;400;502;550;5,1;50
2017;4;Virgen del Remedio;8;81;2,6;1;200;326;400;4;59
2017;4;Vistahermosa;3;86;3;2;450;807;1400;9,4;422
2018;1;Aguamarga;2;65;1,5;1,5;450;500;550;7,7;50
2018;1;Alipark;12;78;2,5;1,4;380;511;600;6,6;53
2018;1;Altozano;20;90;3;1,3;325;487;650;5,4;77
2018;1;Benalúa;69;88;2,7;1,4;300;529;750;6;104
2018;1;Benisaudet;7;104;2,4;1,7;390;581;650;5,6;87
2018;1;Cabo de las Huertas;61;108;2,6;1,9;470;845;1300;7,8;228
2018;1;Campoamor;30;89;2,6;1,3;300;501;700;5,6;97
2018;1;Carolinas Altas;53;86;2,4;1,2;350;474;630;5,5;67
2018;1;Carolinas Bajas;43;72;2;1,1;350;460;575;6,4;62
2018;1;Casco Antiguo - Sta. Cruz;30;85;2;1,4;470;703;1200;8,2;206
2018;1;Centro Histórico - Tradicional;195;102;2,7;1,6;350;750;1300;7,4;214
2018;1;Ciudad de Asís;24;83;2,4;1,3;320;423;550;5,1;68
2018;1;Ensanche - Diputación;163;103;2,8;1,7;380;738;1200;7,2;183
2018;1;Florida Alta;32;91;2,8;1,2;350;477;650;5,2;80
2018;1;Florida Baja;13;96;3,1;1,2;350;478;650;5;94
2018;1;Gran Vía - Parque Avenidas;40;107;3;1,9;450;680;925;6,3;110
2018;1;Gran Vía Sur;15;112;3,1;2,1;600;759;950;6,8;81
2018;1;Juan XXIII 1er sector;8;86;3;1,5;270;404;550;4,7;100
2018;1;Juan XXIII 2do Sector;2;104;3,5;1,5;350;450;550;4,3;100
2018;1;La Albufereta;54;85;2,1;1,4;320;634;1100;7,5;175
2018;1;Los Ángeles;28;92;2,8;1,4;400;515;650;5,6;67
2018;1;Mercado;62;91;2,3;1,5;400;658;1000;7,3;135
2018;1;PAU I;9;111;2,6;2;600;736;900;6,6;91
2018;1;PAU II;8;91;2,6;1,5;550;624;690;6,8;48
2018;1;Pla del Bon Repós;52;79;2,4;1,2;300;475;750;6;93
2018;1;Playa de San Juan;208;94;2,3;1,7;400;761;1250;8,1;179
2018;1;Polígono de Babel;13;117;3,4;2;500;647;790;5,5;87
2018;1;Polígono de San Blas;21;98;3,2;1,7;450;606;760;6,2;83
2018;1;Princesa Mercedes - San Fernando;11;83;3,1;1,5;375;497;600;6;61
2018;1;Raval Roig;13;84;2,3;1,2;425;559;750;6,7;86
2018;1;San Agustín;3;53;1,3;1;425;442;475;8,3;24
2018;1;San Antón;9;70;2,2;1;350;481;700;6,9;98
2018;1;San Blas;81;92;2,7;1,4;300;549;800;6;121
2018;1;San Gabriel;11;97;2,8;1,5;410;538;675;5,5;88
2018;1;San Nicolás de Bari;2;83;3;1,5;420;460;500;5,6;40
2018;1;Sidi Ifni - Nou Alacant;2;74;2;1;300;425;550;5,8;125
2018;1;Tómbola;10;88;2,8;1,5;350;492;620;5,6;70
2018;1;Urbanova;8;88;2,3;1,5;400;545;690;6,2;97
2018;1;Villafranqueza;4;74;2,3;1,5;350;450;500;6,1;59
2018;1;Virgen del Remedio;7;80;3;1;300;335;375;4,2;27
2018;1;Vistahermosa;9;89;2,2;1,4;450;567;850;6,4;133
2018;2;Casco Antiguo - Sta. Cruz;43;82;2,2;1,5;350;700;1300;8,5;231
2018;2;San Antón;14;76;2,1;1,3;375;601;850;7,9;133
2018;2;Raval Roig;7;93;2,4;1,4;500;727;1290;7,8;259
2018;2;Centro Histórico - Tradicional;68;108;2,8;1,8;400;850;1300;7,8;248
2018;2;Ensanche - Diputación;188;104;2,8;1,7;380;772;1200;7,4;195
2018;2;Mercado;74;99;2,7;1,6;350;705;1100;7,1;173
2018;2;San Blas;63;83;2,5;1,3;320;538;800;6,5;113
2018;2;Polígono de San Blas;28;94;2,6;1,8;450;619;750;6,6;88
2018;2;Campoamor;54;88;2,8;1,3;325;533;700;6,1;85
2018;2;Altozano;32;92;2,6;1,4;400;533;660;5,8;73
2018;2;Los Ángeles;33;88;2,6;1,5;320;498;700;5,6;99
2018;2;San Agustín;3;87;2,7;1,3;275;425;600;4,9;134
2018;2;Sidi Ifni - Nou Alacant;7;96;2,8;1,6;370;546;725;5,7;110
2018;2;Benalúa;39;87;2,5;1,3;400;552;800;6,4;100
2018;2;Alipark;14;81;2,4;1,2;400;533;600;6,5;62
2018;2;San Fernando - Princesa Mercedes;10;87;3;1,1;400;495;650;5,7;78
2018;2;Florida Alta;20;87;2,9;1,4;360;466;630;5,3;73
2018;2;Florida Baja;17;87;2,8;1,3;365;527;675;6;88
2018;2;Ciudad de Asís;17;93;3,1;1,6;400;501;650;5,4;75
2018;2;Polígono de Babel;26;98;3,2;1,7;430;605;750;6,2;89
2018;2;San Gabriel;15;111;3,1;1,9;400;659;795;5,9;116
2018;2;Pla del Bon Repós;36;80;2,4;1,1;375;497;700;6,2;80
2018;2;Carolinas Altas;43;82;2,6;1,1;350;467;650;5,7;59
2018;2;Carolinas Bajas;29;75;2;1,1;300;471;625;6,3;82
2018;2;Tómbola;5;80;2,2;1,6;300;495;650;6,2;135
2018;2;Juan XXIII 1er sector;3;88;3,3;1,3;430;460;500;5,2;29
2018;2;Virgen del Remedio;9;82;2,9;1,2;300;389;520;4,8;81
2018;2;San Nicolás de Bari;3;93;3;1,7;500;600;651;6,4;71
2018;2;Juan XXIII 2do Sector;4;93;3,5;1,5;300;348;400;3,7;36
2018;2;Vistahermosa;15;117;2,6;1,7;600;1016;1600;8,7;363
2018;2;La Albufereta;33;75;2;1,3;420;663;1100;8,9;180
2018;2;Cabo de las Huertas;18;98;2,4;1,7;350;883;1500;9;349
2018;2;Playa de San Juan;116;94;2,4;1,7;350;810;1300;8,7;213
2018;2;Gran Vía Sur;12;116;3,1;1,9;550;713;850;6,1;98
2018;2;Benisaudet;11;99;2,9;1,8;380;585;700;5,9;89
2018;2;Gran Vía - Parque Avenidas;26;100;2,7;1,8;500;646;800;6,5;78
2018;2;PAU I;11;99;2,6;2;600;670;800;6,7;60
2018;2;PAU II;6;103;3;1,8;600;650;750;6,3;58
2018;2;Villafranqueza;7;87;2,4;1,6;325;475;600;5,5;101
2018;2;Urbanova;5;102;3,2;2;550;596;650;5,8;33
2018;2;Aguamarga;2;110;3;2;900;1050;1200;9,5;150
2018;2;Montoto;2;85;3;1;370;385;400;4,5;15
2018;3;Aguamarga;6;81;2;1,5;500;650;900;8,1;180
2018;3;Alipark;20;94;2,9;1,2;350;590;800;6,3;105
2018;3;Altozano;32;98;3,1;1,6;350;546;750;5,6;123
2018;3;Benalúa;52;94;2,5;1,4;350;600;950;6,4;160
2018;3;Benisaudet;11;98;3,2;1,9;500;595;700;6,1;54
2018;3;Cabo de las Huertas;61;88;2,3;1,6;440;749;1200;8,5;201
2018;3;Campoamor;42;84;2,7;1,4;390;542;700;6,4;74
2018;3;Carolinas Altas;46;87;2,6;1,3;375;514;650;5,9;86
2018;3;Carolinas Bajas;62;76;2,3;1,2;350;508;700;6,7;101
2018;3;Casco Antiguo - Sta. Cruz;75;93;2,4;1,5;305;719;1200;7,7;227
2018;3;Centro Histórico - Tradicional;113;92;2,4;1,5;300;711;1250;7,7;225
2018;3;Ciudad de Asís;8;78;2,4;1,3;375;425;500;5,4;49
2018;3;El Palmeral;8;125;3,3;2;650;699;750;5,6;43
2018;3;Ensanche - Diputación;173;104;2,8;1,6;350;766;1300;7,4;223
2018;3;Florida Alta;28;89;2,8;1,1;385;469;550;5,3;41
2018;3;Florida Baja;20;94;2,9;1,3;430;541;700;5,8;75
2018;3;Garbinet;3;67;2;1,3;390;493;700;7,4;146
2018;3;Gran Vía - Parque Avenidas;24;102;2,7;1,9;500;686;825;6,8;83
2018;3;Gran Vía Sur;12;106;2,7;2;530;694;850;6,5;106
2018;3;Juan XXIII 1er sector;3;95;3,3;1,3;450;493;530;5,2;33
2018;3;Juan XXIII 2do Sector;2;107;4;2;380;385;390;3,6;5
2018;3;La Albufereta;72;76;1,9;1,4;300;641;1000;8,4;166
2018;3;Los Ángeles;24;97;2,9;1,6;400;536;700;5,5;91
2018;3;Mercado;90;97;2,6;1,5;350;700;1100;7,2;175
2018;3;PAU I;17;111;2,9;2;550;748;900;6,7;93
2018;3;PAU II;9;95;3,1;2;550;657;800;6,9;79
2018;3;Pla del Bon Repós;41;89;2,8;1,2;360;529;750;5,9;96
2018;3;Playa de San Juan;194;82;2,2;1,5;375;723;1100;8,8;177
2018;3;Polígono de Babel;40;97;2,8;1,7;350;634;950;6,5;127
2018;3;Polígono de San Blas;11;88;2,7;1,5;390;555;700;6,3;89
2018;3;Rabasa;3;96;3;1,7;450;583;700;6,1;103
2018;3;Raval Roig;8;85;2;1,1;550;649;800;7,6;93
2018;3;San Agustín;4;85;3;1,5;400;538;650;6,3;114
2018;3;San Antón;20;77;2,2;1,4;345;575;850;7,5;120
2018;3;San Blas;82;90;2,6;1,4;350;576;850;6,4;109
2018;3;San Fernando - Princesa Mercedes;17;85;2,8;1,4;350;509;650;6;91
2018;3;San Gabriel;15;105;3,1;1,7;350;633;900;6;138
2018;3;Sidi Ifni - Nou Alacant;4;84;2,5;1;380;480;550;5,7;62
2018;3;Tómbola;3;99;3,3;1,3;450;543;680;5,5;99
2018;3;Urbanova;9;77;2;1,4;470;530;575;6,9;32
2018;3;Villafranqueza;7;91;2,4;1,7;350;473;600;5,2;87
2018;3;Virgen del Remedio;15;86;3,1;1,2;300;379;500;4,4;61
2018;3;Vistahermosa;10;116;2,6;1,9;450;832;1200;7,2;228
2018;4;Aguamarga;7;73;1,7;1,4;450;611;900;8,4;187
2018;4;Alipark;14;79;2,7;1,2;400;514;650;6,5;88
2018;4;Altozano;33;90;2,9;1,6;300;547;790;6,1;131
2018;4;Benalúa;80;97;2,7;1,5;380;637;1100;6,6;157
2018;4;Benisaudet;18;103;2,9;1,9;560;656;790;6,4;66
2018;4;Cabo de las Huertas;88;92;2,3;1,5;390;777;1200;8,5;189
2018;4;Campoamor;75;85;2,6;1,4;350;553;780;6,5;96
2018;4;Carolinas Altas;56;86;2,6;1,2;350;483;625;5,6;61
2018;4;Carolinas Bajas;85;81;2,2;1,2;300;506;700;6,3;95
2018;4;Casco Antiguo - Sta. Cruz;48;80;1,9;1,3;300;630;1200;7,9;197
2018;4;Centro Histórico - Tradicional;240;98;2,5;1,6;340;793;1490;8,1;244
2018;4;Ciudad de Asís;17;76;2,5;1,2;390;479;650;6,3;76
2018;4;El Palmeral;10;102;2,5;1,8;500;763;1200;7,5;242
2018;4;Ensanche - Diputación;139;102;2,7;1,6;380;785;1350;7,7;218
2018;4;Florida Alta;21;88;2,8;1,1;385;476;700;5,4;70
2018;4;Florida Baja;23;84;2,7;1,2;400;500;600;5,9;66
2018;4;Garbinet;5;90;2;1,6;225;565;850;6,3;247
2018;4;Gran Vía - Parque Avenidas;36;103;2,8;1,8;500;713;900;6,9;107
2018;4;Gran Vía Sur;15;107;3;1,9;480;688;900;6,4;95
2018;4;Juan XXIII 1er sector;7;90;3;1,1;350;429;530;4,8;52
2018;4;La Albufereta;104;88;2,2;1,5;395;721;1100;8,2;163
2018;4;La Sangueta;3;73;3;1;460;490;550;6,7;42
2018;4;Los Ángeles;26;89;2,8;1,5;350;503;650;5,7;76
2018;4;Mercado;89;97;2,7;1,6;375;721;1100;7,4;149
2018;4;PAU I;22;104;2,5;2;550;707;800;6,8;64
2018;4;PAU II;13;114;3,1;2;600;745;850;6,5;80
2018;4;Pla del Bon Repós;50;78;2,5;1,1;325;496;700;6,4;88
2018;4;Playa de San Juan;209;93;2,2;1,6;400;786;1250;8,5;194
2018;4;Polígono de Babel;33;106;2,7;1,8;450;685;1100;6,5;131
2018;4;Polígono de San Blas;38;98;2,8;1,7;380;644;820;6,6;118
2018;4;Raval Roig;12;78;1,8;1,3;450;657;1000;8,4;185
2018;4;San Agustín;8;73;2,4;1;390;474;650;6,5;91
2018;4;San Antón;29;79;2,1;1,1;365;568;800;7,2;108
2018;4;San Blas;81;96;2,7;1,6;400;649;900;6,8;143
2018;4;San Evaristo - La Paz;2;63;3;1;350;375;400;6;25
2018;4;San Fernando - Princesa Mercedes;17;82;2,6;1,1;380;493;650;6;83
2018;4;San Gabriel;26;101;2,7;1,5;375;616;790;6,1;124
2018;4;Santa Faz;2;103;3;2;600;950;1300;9,3;350
2018;4;Sidi Ifni - Nou Alacant;3;67;2;1;400;417;450;6,2;24
2018;4;Tómbola;8;95;3;2;500;578;650;6,1;49
2018;4;Urbanova;8;83;2,3;1,3;450;594;750;7,1;87
2018;4;Villafranqueza;18;86;2,6;1,6;280;484;600;5,6;108
2018;4;Virgen del Remedio;15;85;3,1;1,1;300;356;450;4,2;50
2018;4;Vistahermosa;27;94;2,5;1,6;300;700;1000;7,4;191
2019;1;Aguamarga;6;59;1,7;1,5;500;535;600;9,1;38
2019;1;Alipark;16;89;2,7;1,2;400;561;725;6,3;99
2019;1;Altozano;28;89;2,9;1,3;395;540;660;6,1;69
2019;1;Benalúa;72;94;2,8;1,4;400;620;1000;6,6;145
2019;1;Benisaudet;5;91;2,4;1,8;465;619;790;6,8;113
2019;1;Cabo de las Huertas;67;97;2,5;1,5;440;801;1400;8,3;176
2019;1;Campoamor;57;87;2,7;1,3;350;525;690;6;74
2019;1;Carolinas Altas;51;85;2,7;1,2;350;507;700;6;71
2019;1;Carolinas Bajas;89;85;2,3;1,2;380;534;700;6,3;79
2019;1;Casco Antiguo - Sta. Cruz;36;78;2;1,4;370;679;1200;8,7;221
2019;1;Centro Histórico - Tradicional;64;90;2,5;1,6;325;748;1350;8,3;214
2019;1;Ciudad de Asís;20;93;2,2;1,4;350;480;650;5,1;94
2019;1;El Palmeral;11;108;2,8;1,9;450;629;700;5,8;67
2019;1;Ensanche - Diputación;154;100;2,7;1,7;390;776;1300;7,8;197
2019;1;Florida Alta;22;86;2,8;1,2;400;518;650;6;62
2019;1;Florida Baja;17;92;2,7;1,1;380;517;650;5,6;87
2019;1;Gran Vía - Parque Avenidas;34;106;2,8;1,9;550;739;950;7;101
2019;1;Gran Vía Sur;13;112;2,8;1,9;575;707;900;6,3;82
2019;1;Juan XXIII 1er sector;14;93;3,6;1,6;350;501;600;5,4;100
2019;1;Juan XXIII 2do Sector;11;87;2,5;1,2;270;555;900;6,4;192
2019;1;La Albufereta;62;86;2,2;1,6;370;697;1000;8,1;157
2019;1;Los Ángeles;24;86;2,5;1,3;325;469;600;5,5;65
2019;1;Mercado;77;95;2,6;1,5;320;665;1000;7;147
2019;1;PAU I;10;94;2,7;1,9;550;705;850;7,5;111
2019;1;PAU II;6;109;2,8;2;650;674;700;6,2;24
2019;1;Pla del Bon Repós;55;76;2,6;1,2;350;498;650;6,5;68
2019;1;Playa de San Juan;154;92;2,3;1,7;450;799;1250;8,7;192
2019;1;Polígono de Babel;33;120;3;1,9;450;712;1000;5,9;109
2019;1;Polígono de San Blas;11;89;2,9;1,5;460;596;725;6,7;88
2019;1;Raval Roig;20;91;2,2;1,4;530;698;1000;7,7;168
2019;1;San Agustín;5;88;2,3;1,3;450;520;600;5,9;51
2019;1;San Antón;21;74;2,1;1,4;345;581;800;7,8;126
2019;1;San Blas;77;90;2,7;1,6;420;649;900;7,2;118
2019;1;San Fernando - Princesa Mercedes;24;80;2,9;1,1;400;466;595;5,8;54
2019;1;San Gabriel;13;103;2,8;1,7;400;626;800;6,1;121
2019;1;Sidi Ifni - Nou Alacant;9;81;2,7;1;430;511;660;6,3;69
