ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,UBICACION,USO,MODELO
529792,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,434197.82,4478382.06,ETRS89,40.45349702,-3.77603541,CALLE,VIRGEN DE LOS ROSALES,44,28023,cercana a las pistas de petanca,20125597,,FUE_09_0026,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
529793,Fuentes de beber,091,CASA DE CAMPO,09,MONCLOA-ARAVACA,FUERA_DE_SERVICIO,437933.379,4475942.02,ETRS89,40.43180358,-3.73174536,AVENIDA,VALLADOLID,67,28008,avenida valladolid frente a c/ loeches,11052029,,FUE_09_0027,FUE25,ZV,PERSONAS,MU-37A
529795,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433678.157,4478130.67,ETRS89,40.45119113,-3.78213724,CALLE,ROSAS DE ARAVACA,2,28023,calle rosas de aravaca cv calle carretera de humera,20095788,,FUE_09_0032,FUE25,ZV,PERSONAS,MU-37A
529796,Fuentes de beber,091,CASA DE CAMPO,09,MONCLOA-ARAVACA,OPERATIVO,437868.303,4476042.57,ETRS89,40.43270451,-3.73252236,CALLE,SENDA DEL REY,15,28008,"avenida de valladolid n 81,",31021175,,FUE_09_0028,FUE25,ZV,PERSONAS,MU-37A
529803,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433009.271,4478033.49,ETRS89,40.45026207,-3.79001449,CALLE,UNICORNIO,32 A,28023,calle unicornio nº 36,20130689,,FUE_09_0037,FUE25,ZV,PERSONAS,MU-37A
529809,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,434368.872,4478013.09,ETRS89,40.45018676,-3.77398016,CALLE,SEIS DE DICIEMBRE,28,28023,c/rosa de luxemburo 31,31005389,,FUE_09_0043,FUE25,ZV,PERSONAS,MU-37A
529810,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,434102.92,4478154.05,ETRS89,40.45143553,-3.77713085,CALLE,ROSA LUXEMBURGO,56,28023,junto zona infantil,31005309,,FUE_09_0044,FUE25,ZV,PERSONAS,MU-37A
529812,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,434758.981,4477909.03,ETRS89,40.44928007,-3.76936935,CALLE,BUHO,10,28023,calle abejaruco 16,20143064,,FUE_09_0047,FUE25,ZV,PERSONAS,MU-37A
529813,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,439094.09,4479654.74,ETRS89,40.46533502,-3.71841805,CALLE,ARTAJONA,45,28039,parque blas de otero,11054812,,FUE_09_0048,FUE25,ZV,PERSONAS,MU-37A
529816,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,438641.699,4479234.834,ETRS89,40.46151907,-3.72371324,AVENIDA,MARTIRES MARISTAS,42,28035,calle isla de alegranza cv avda  martires maristas,31056223,,FUE_09_0052,FUE25,ZV,PERSONAS,MU-37A
529817,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,438894.06,4479518.32,ETRS89,40.46409141,-3.7207642,CALLE,ISLA DE OZA,61,28035,,20017446,,FUE_09_0053,FUE25,ZV,PERSONAS,MU-37A
529819,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,438950.77,4479898.828,ETRS89,40.46752333,-3.72013194,CALLE,VALDERREY,40,28035,,11054879,,FUE_09_0058,FUE25,ZV,PERSONAS,MU-37A
529821,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,439221.417,4479834.88,ETRS89,40.46696711,-3.71693352,CALLE,VALDEVERDEJA,5,28039,calle valdesangil 12,11054718,,FUE_09_0060,FUE25,ZV,PERSONAS,MU-37A
529823,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,438909.031,4480215.97,ETRS89,40.47037719,-3.72065479,CALLE,VALDERROMAN,34,28035,calle valderroman 25,11054327,,FUE_09_0063,FUE25,ZV,PERSONAS,MU-37A
529825,Fuentes de beber,083,PEÑAGRANDE,08,FUENCARRAL-EL PARDO,FUERA_DE_SERVICIO,438677.055,4480448.167,ETRS89,40.47245181,-3.72341352,CALLE,JOAQUIN LORENZO,15,28035,parque arroyo de los pinos. junto a zona infantil,31019389,,FUE_08_0067,FUE25,ZV,PERSONAS,MU-37A
529831,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,FUERA_DE_SERVICIO,439448.047,4478733.35,ETRS89,40.45706066,-3.71415534,AVENIDA,DOCTOR FEDERICO RUBIO Y GALI,75,28040,,11053479,,FUE_09_0074,FUE25,ZV,PERSONAS,MU-37A
529842,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,439618.028,4479324.18,ETRS89,40.46239545,-3.71220692,AVENIDA,SANTO ANGEL DE LA GUARDA,8,28039,calle alcalde martin alzaga 22,31042885,,FUE_09_0084,FUE25,ZV,PERSONAS,MU-37A
529843,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,439266.722,4479598.24,ETRS89,40.46483868,-3.7163765,CALLE,SAN RESTITUTO,72,28039,col. valdezarza,20087918,,FUE_09_0086,FUE25,ZV,PERSONAS,MU-37A
529844,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,439628.669,4479581.98,ETRS89,40.46471859,-3.71210594,CALLE,ARMENTEROS,40,28039,calle san restituto 26,11055330,,FUE_09_0085,FUE25,ZV,PERSONAS,MU-37A
529846,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,432810.813,4478253.87,ETRS89,40.45223129,-3.79237799,CALLE,ESCULTOR PERESEJO,11,28023,ampliación parque arroyo pozuelo,20063667,,FUE_09_0088,FUE25,ZV,PERSONAS,MU-37A
529847,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433156.003,4478378.8,ETRS89,40.45338452,-3.7883206,CALLE,ESCULTOR PERESEJO,7,28023,calle escultor peresejo n º50,20063661,,FUE_09_0089,FUE25,ZV,PERSONAS,MU-37A
529848,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433007.706,4478385.66,ETRS89,40.45343438,-3.7900701,CALLE,ESCULTOR PERESEJO,74,28023,calle escultor peresejo n º80,20063793,,FUE_09_0087,FUE25,ZV,PERSONAS,MU-37A
529849,Fuentes de beber,091,CASA DE CAMPO,09,MONCLOA-ARAVACA,OPERATIVO,438537.296,4474996.185,ETRS89,40.42332795,-3.72453448,CALLE,ANICETO MARINAS,48,28008,junto a zona infantil,11051479,,FUE_09_0094,FUE25,ZV,PERSONAS,MU-37A
529851,Fuentes de beber,091,CASA DE CAMPO,09,MONCLOA-ARAVACA,OPERATIVO,438704.284,4474970.987,ETRS89,40.42311327,-3.72256371,PASEO,FLORIDA,12,28008,calle mozart 9,20106566,,FUE_09_0095,FUE25,ZV,PERSONAS,MU-37A
529853,Fuentes de beber,091,CASA DE CAMPO,09,MONCLOA-ARAVACA,OPERATIVO,437517.731,4473797.786,ETRS89,40.41245634,-3.73643465,PASEO,Paseo Puerta del Angel,1,28011,recintos feriales,,,FUEP_09_17_0070,PV24,ZV,PERSONAS,MODELO_BARNA
529855,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,432451.655,4479008.63,ETRS89,40.45900122,-3.79669355,CALLE,CARRIL DE LOS CALEROS,50,28023,calle navacerrada cv calle carril de los caleros,31034759,,FUE_09_0096,FUE25,ZV,PERSONAS,MU-37A
529860,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433847.444,4478860.11,ETRS89,40.45777561,-3.78021701,CALLE,TEJADILLO,2,28023,cv calle tejadillo,11057737,,FUE_09_0099,FUE25,VP,PERSONAS,PIEDRA VP
529811,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433963.932,4478210.89,ETRS89,40.45193653,-3.77877572,CALLE,FLUORITA,15,28023,c/ de los minerales 10,11058156,,FUE_09_0046,FUE25,ZV,PERSONAS,MU-37A
529814,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,435557.453,4478274.21,ETRS89,40.45263201,-3.75999104,CAMINO,CERRO DEL AGUILA,4,28023,pinar cerro del águila,20046164,,FUE_09_0049,FUE25,ZV,PERSONAS,MU-37A
529815,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,438858.664,4479452.44,ETRS89,40.46349533,-3.72117532,CALLE,ISLA DE OZA,82,28035,calle isla de oza cv calle isla de alegranza,20017170,,FUE_09_0051,FUE25,ZV,PERSONAS,MU-37A
529818,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,439092.114,4479794.54,ETRS89,40.46659424,-3.71845477,CALLE,VALDERREY,52,28039,calle valdesangil 2,31045356,,FUE_09_0057,FUE25,ZV,PERSONAS,MU-37A
529820,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,439110.85,4479778.91,ETRS89,40.46645482,-3.71823228,CALLE,VALDERREY,52,28039,calle valdesangil 2,31045356,,FUE_09_0059,FUE25,ZV,PERSONAS,MU-37A
529824,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,439285.854,4479814.48,ETRS89,40.46678805,-3.71617154,CALLE,VALDEVERDEJA,13,28039,ciudad de los poetas,20176185,,FUE_09_0061,FUE25,ZV,PERSONAS,MU-37A
529826,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439274.693,4478277.7,ETRS89,40.45294334,-3.71615615,CALLE,ARQUITECTO SANCHEZ ARCAS,3,28040,"calle del arquitecto sanchez arcas, 50",20098510,,FUE_09_0065,FUE25,ZV,PERSONAS,MU-37A
529827,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439344.411,4478357.13,ETRS89,40.45366397,-3.71534159,CALLE,ARQUITECTO SANCHEZ ARCAS,7 B,28040,"calle del arquitecto sanchez arcas, 35",11053073,,FUE_09_0066,FUE25,ZV,PERSONAS,MU-37A
529828,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439471.171,4477811.481,ETRS89,40.44875778,-3.71379475,CALLE,ALMANSA,99,28040,,20077691,,FUE_09_0067,FUE25,ZV,PERSONAS,MU-37A
529829,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439426.505,4478340.33,ETRS89,40.45351861,-3.71437189,AVENIDA,DOCTOR FEDERICO RUBIO Y GALI,63,28040,avenida de las moreras 20,31041696,,FUE_09_0068,FUE25,ZV,PERSONAS,MU-37A
529830,Fuentes de beber,096,EL PLANTIO,09,MONCLOA-ARAVACA,OPERATIVO,430026.77,4480446.25,ETRS89,40.47175086,-3.82544942,CALLE,RAFAEL VILLA,74,28023,"c/rafael villa nº 43, junto a pista deportiva y zona infantil",31044381,,FUE_09_0073,FUE25,ZV,PERSONAS,MU-37A
529862,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439471.454,4477583.36,ETRS89,40.4467028,-3.71376967,CALLE,JUAN MONTALVO,31,28040,calle beatriz de bobadilla nº4,11053164,,FUE_09_0103,FUE25,VP,PERSONAS,PIEDRA VP
529864,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,439323.025,4478918.503,ETRS89,40.45871947,-3.71564745,CALLE,FRANCOS RODRIGUEZ,77,28039,,20147323,,FUE_09_0109,FUE25,VP,PERSONAS,MU-37A
529866,Fuentes de beber,095,VALDEMARIN,09,MONCLOA-ARAVACA,OPERATIVO,433279.264,4479714.43,ETRS89,40.46542609,-3.78700746,CAMINO,ZARZUELA,25,28023,,31003974,,FUE_09_0111,FUE25,ZV,PERSONAS,MU-37A
529867,Fuentes de beber,095,VALDEMARIN,09,MONCLOA-ARAVACA,OPERATIVO,433251.792,4479710.47,ETRS89,40.46538821,-3.78733106,CAMINO,ZARZUELA,25,28023,,31003974,,FUE_09_0112,FUE25,ZV,PERSONAS,MU-37A
529868,Fuentes de beber,095,VALDEMARIN,09,MONCLOA-ARAVACA,OPERATIVO,433208.815,4479722.89,ETRS89,40.46549664,-3.78783926,CAMINO,ZARZUELA,29,28023,,31049891,,FUE_09_0113,FUE25,ZV,PERSONAS,MU-37A
529869,Fuentes de beber,034,IBIZA,03,RETIRO,OPERATIVO,442333.04,4474762.86,ETRS89,40.42149778,-3.67977142,AVENIDA,MENENDEZ PELAYO,9,28009,"c/v c/ o´donnell, junto carril bici",11012676,,FUE_03_0056,FUE25,VP,PERSONAS,MU-37A
529870,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434569.85,4469709.32,ETRS89,40.37539942,-3.77075627,CALLE,SOLEDAD CAZORLA,22,28044,"en paseo de parque, proximo a campo de futbol saliquet arena",20020648,,FUE_10_0003,FUE25,ZV,PERSONAS,MU-37A
529872,Fuentes de beber,104,ALUCHE,10,LATINA,FUERA_DE_SERVICIO,434934.33,4472117.61,ETRS89,40.39712277,-3.76670909,CALLE,GRANJA DE TORREHERMOSA,1,28024,frente biblioteca angel gonzalez y farola 2,31037451,,FUE_10_0001,FUE25,ZV,PERSONAS,MU-37A
529873,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433593.377,4478806.425,ETRS89,40.45727173,-3.78320765,CALLE,PEREZ DE VICTORIA,11,28023,junto a la parroquia de la asuncion de nuestra señora,31044430,,FUE_09_0116,FUE25,VP,PERSONAS,PIEDRA VP
529874,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,437101.1,4471984.83,ETRS89,40.3960931,-3.74116564,CALLE,ESCALONILLA,19,28047,"en jardin, junto area infantil",11059305,,FUE_10_0006,FUE25,ZV,PERSONAS,MU-37A
529876,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,436369.05,4471674.35,ETRS89,40.39324056,-3.74975999,CALLE,LOS YEBENES,143,28047,calle los yebenes nº 145,11064976,2023-02-02 00:00:00.0,FUE_10_0014,FUE25,ZV,PERSONAS,MU-37A
529877,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,437512.741,4472586.54,ETRS89,40.40154456,-3.73637453,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,5,28047,"frente a c/ gotarrendura, junto a carril  bici  del parque cuña verde",31012806,2023-07-07 00:00:00.0,FUE_10_0018,FUE25,ZV,PERSONAS,MU-37A
529878,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,437289.24,4472481.05,ETRS89,40.40057745,-3.73899775,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,7,28047,proximo a barco pirata del parque cuña verde latina,31012807,2022-07-14 00:00:00.0,FUE_10_0017,FUE25,ZV,PERSONAS,MU-37A
529879,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,436859.751,4472383.286,ETRS89,40.3996643,-3.74404885,CALLE,ALHAMBRA,56,28047,"entre areas infantil y de calistenia, en parque cuña verde latina",11063652,,FUE_10_0016,FUE25,ZV,PERSONAS,MU-37A
529881,Fuentes de beber,103,LUCERO,10,LATINA,FUERA_DE_SERVICIO,435657.59,4472539.3,ETRS89,40.40097771,-3.7582298,CALLE,SANCHORREJA,25,28011,"en glorieta central parque cuña verde, junto floristeria",31008619,,FUE_10_0022,FUE25,ZV,PERSONAS,MU-37A
529885,Fuentes de beber,103,LUCERO,10,LATINA,FUERA_DE_SERVICIO,435640.13,4472577.73,ETRS89,40.40132256,-3.75843942,CALLE,SANCHORREJA,17,28011,"en parque cuña verde latina, proximo a areas infantiles",31008615,,FUE_10_0023,FUE25,ZV,PERSONAS,MU-37A
529891,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,438417.55,4473091.65,ETRS89,40.40616222,-3.72576159,PASEO,ERMITA DEL SANTO,66,28011,en plataforma superior de areas infantiles del parque ermita del santo,20075161,,FUE_10_0032,FUE25,ZV,PERSONAS,MU-37A
529894,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,435704.55,4472123.54,ETRS89,40.39723601,-3.75763447,CALLE,SESEÑA,2 A,28024,junto a pistas de petanca de parque aluche,31020486,,FUE_10_0036,FUE25,ZV,PERSONAS,MU-37A
529895,Fuentes de beber,106,CUATRO VIENTOS,10,LATINA,OPERATIVO,435020.19,4469127.06,ETRS89,40.37018941,-3.76539244,CALLE,XILOFONO,1,28054,"parque entre c/ xilofono y c/ flautas, junto area infantil",31036377,,FUE_10_0037,FUE25,ZV,PERSONAS,MU-37A
529898,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,438297.82,4473984.06,ETRS89,40.41419257,-3.72725906,PLAZA,SANTA CRISTINA,2,28011,junto acceso a metro puerta del angel,11068836,,FUE_10_0040,FUE25,ZV,PERSONAS,MU-37A
529900,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432823.18,4470350.66,ETRS89,40.38103788,-3.79139752,CALLE,GRANADEROS,15,28024,"en pza. central colonia dehesa del principe, posterior colegio infantil",11066933,,FUE_10_0043,FUE25,ZV,PERSONAS,MU-37A
529901,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432947.65,4470365.78,ETRS89,40.38118411,-3.78993288,CALLE,GRANADEROS,1 A,28024,"c/v pº husares, en parque interior colonia dehesa del principe",31065049,,FUE_10_0044,FUE25,ZV,PERSONAS,MU-37A
529903,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432419.7,4470033.83,ETRS89,40.37815114,-3.79611681,AVENIDA,ARQUEROS,45,28024,junto pista deportiva colonia dehesa del principe,11066986,,FUE_10_0046,FUE25,ZV,PERSONAS,MU-37A
529904,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432693.68,4470228.11,ETRS89,40.37992346,-3.79291005,PASEO,HUSARES,36,28024,"jardines del tt. coronel vesteiro, entre fuente ornamental y area infantil",11066914,,FUE_10_0045,FUE25,ZV,PERSONAS,MU-37A
529906,Fuentes de beber,105,CAMPAMENTO,10,LATINA,OPERATIVO,432343.33,4469951.87,ETRS89,40.37740662,-3.79700768,AVENIDA,ARQUEROS,47,28024,"c/v c/ coraceros, en jardin colonia dehesa del principe",11067016,,FUE_10_0049,FUE25,ZV,PERSONAS,MU-37A
529908,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434828.09,4470905.11,ETRS89,40.38619181,-3.7678368,CALLE,NAVIA,9 D,28044,"proximo a farola 13, junto campo de futbol sala aluche",20098236,2022-05-25 00:00:00.0,FUE_10_0052,FUE25,ZV,PERSONAS,MU-37A
529832,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,435090.392,4478797.45,ETRS89,40.45730916,-3.76555227,CALLE,SIGÜENZA,28,28023,parque la rinconada,31020314,,FUE_09_0075,FUE25,ZV,PERSONAS,MU-37A
529833,Fuentes de beber,095,VALDEMARIN,09,MONCLOA-ARAVACA,OPERATIVO,433194.924,4479838.69,ETRS89,40.46653868,-3.78801529,CAMINO,ZARZUELA,29,28023,camino de la zarzuela nº 28,31049917,,FUE_09_0076,FUE25,ZV,PERSONAS,MU-37A
529834,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,435008.361,4478572.718,ETRS89,40.4552783,-3.76649666,RONDA,BUGANVILLA DEL REY,90,28023,junto a pista deportiva,20091059,,FUE_09_0077,FUE25,ZV,PERSONAS,MU-37A
529837,Fuentes de beber,095,VALDEMARIN,09,MONCLOA-ARAVACA,OPERATIVO,433307.695,4479884.07,ETRS89,40.46695653,-3.78668996,AVENIDA,VALDEMARIN,107,28023,calle de la salle nº 25,20166355,,FUE_09_0078,FUE25,ZV,PERSONAS,MU-37A
529838,Fuentes de beber,096,EL PLANTIO,09,MONCLOA-ARAVACA,OPERATIVO,430633.68,4480058.18,ETRS89,40.46830597,-3.81824818,CALLE,MARTIN PESCADOR,2,28023,parque sexta avenida,20079430,,FUE_09_0080,FUE25,ZV,PERSONAS,MU-37A
529839,Fuentes de beber,095,VALDEMARIN,09,MONCLOA-ARAVACA,OPERATIVO,433220.414,4480307.48,ETRS89,40.47076369,-3.78776399,CALLE,CABELLERA DE BERENICE,43,28023,"valdemarin oeste, cerca de zona infantil",20181437,,FUE_09_0079,FUE25,ZV,PERSONAS,MU-37A
529841,Fuentes de beber,096,EL PLANTIO,09,MONCLOA-ARAVACA,OPERATIVO,429544.686,4480686.74,ETRS89,40.47387647,-3.83116254,CALLE,FEDERICO AGUSTI,15,28023,c/federico agusti 2,11056279,,FUE_09_0081,FUE25,ZV,PERSONAS,MU-37A
529850,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433616.59,4478302.6,ETRS89,40.45273501,-3.78288121,CALLE,HUMERA,40,28023,calle arropozuelo cv calle carretera de humera,31011019,,FUE_09_0090,FUE25,ZV,PERSONAS,MU-37A
529852,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433907.738,4478303.61,ETRS89,40.45276731,-3.77944802,GLORIETA,RIO ZANCARA,1,28023,arroyopozuelo-húmera,31020483,,FUE_09_0092,FUE25,ZV,PERSONAS,MU-37A
529856,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433916.645,4479042.611,ETRS89,40.45942513,-3.77941991,AVENIDA,OSA MAYOR,32,28023,,31045945,,FUE_09_0097,FUE25,VP,PERSONAS,OTRO
529858,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,433316.651,4479179.620,ETRS89,40.4606114,-3.7865103,CALLE,ANITA VINDEL,16,28023,,11057081,,FUE_09_0098,FUE25,VP,PERSONAS,MU-37A
529859,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,438342.4,4479975.98,ETRS89,40.46817341,-3.72731518,CALLE,SAN MARTIN DE PORRES,6,28035,cv calle maria blanco acceso centro salud,31048255,,FUE_09_0101,FUE25,VP,PERSONAS,OTRO
529861,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439208.605,4478416.547,ETRS89,40.4541893,-3.71694879,CALLE,TIRVIA,5,28040,,31012985,,FUE_09_0102,FUE25,VP,PERSONAS,MU-37C
529863,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,438510.619,4479600.662,ETRS89,40.46480489,-3.72529464,CALLE,ISLA DE OZA,25,28035,,31034263,,FUE_09_0104,FUE25,VP,PERSONAS,MU-37A
529865,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439094.973,4478990.189,ETRS89,40.45934856,-3.71834386,CALLE,FRANCOS RODRIGUEZ,81,28039,,31035638,,FUE_09_0110,FUE25,VP,PERSONAS,MU-37C
529871,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,438199.5,4473022.99,ETRS89,40.40552755,-3.72832449,AVENIDA,CAPRICHOS,3,28011,"entre farolas 47 y 49, junto acera",31062503,,FUE_10_0005,FUE25,ZV,PERSONAS,MU-37A
529875,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,436520.87,4471888.36,ETRS89,40.39518004,-3.74799258,CALLE,DUQUESA DE PARCENT,54,28047,"frente farola 16, en rotonda del parque, junto area infantil",11063791,,FUE_10_0013,FUE25,ZV,PERSONAS,MU-37A
529880,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,436600.3,4471738.57,ETRS89,40.39383672,-3.7470418,CALLE,YEBENES,145,28047,"en parque cerro almodovar, entre campo de futbol y auditorio",11064977,,FUE_10_0015,FUE25,ZV,PERSONAS,MU-37A
529910,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,435084.697,4470821.434,ETRS89,40.38545805,-3.76480526,CALLE,GUAREÑA,22,28044,junto auditorio paco de lucia y jmd,31025159,,FUE_10_0053,FUE25,VP,PERSONAS,MU-37A
529911,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,436818.85,4471863.26,ETRS89,40.39497658,-3.74447919,CALLE,MARCELINO CASTILLO,26,28047,"c/v c/ duquesa de parcent, en jardin proximo a farola 1",11064344,,FUE_10_0054,FUE25,ZV,PERSONAS,MU-37A
529916,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436192.88,4473076.8,ETRS89,40.40586092,-3.75197618,CALLE,VILLASANDINO,29,28011,"en pza. de los franciscanos, frente parroquia",20075540,,FUE_10_0061,FUE25,ZV,PERSONAS,MU-37A
529918,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,433591.59,4470481.76,ETRS89,40.38228047,-3.78235949,CALLE,FUENTE DE LIMA,28,28024,junto area infantil e instalacion deportiva,20129165,,FUE_10_0069,FUE25,ZV,PERSONAS,MU-37A
529920,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434133.16,4470396.58,ETRS89,40.38155612,-3.77597099,AVENIDA,LAS AGUILAS,97 B,28044,"c/v c/ aldeanueva de la vera, en parque junto area infantil",31056960,,FUE_10_0071,FUE25,ZV,PERSONAS,MU-37A
529921,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434424.9,4469651.05,ETRS89,40.37486311,-3.77245761,CALLE,RAFAEL FINAT,119,28044,"entre farolas 85 y 87, en parque junto area infantil",31041292,,FUE_10_0073,FUE25,ZV,PERSONAS,MU-37A
529923,Fuentes de beber,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,435812.89,4469705.41,ETRS89,40.37546086,-3.75611429,CAMINO,CRUCES,4,28044,"junto 3 canchas de deportes, en parque de las cruces",20078470,2023-07-31 00:00:00.0,FUE_11_0092,FUE25,ZV,PERSONAS,MU-37A
529924,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,435624.36,4469933.42,ETRS89,40.37750033,-3.75835799,AVENIDA,POBLADOS,74 A,28044,"junto lago parque las cruces,  proximo area infantil",31060012,,FUE_10_0082,FUE25,ZV,PERSONAS,MU-37A
529926,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,435324.478,4469621.93,ETRS89,40.37467108,-3.76185876,CALLE,MUNTADAS,5,28044,"c/v c/ virgen del camino, acceso a jardin de carlos matallana",11068498,2022-05-05 00:00:00.0,FUE_10_0084,FUE25,ZV,PERSONAS,MU-S37A
529930,Fuentes de beber,104,ALUCHE,10,LATINA,OPERATIVO,434959.110,4471493.680,ETRS89,40.39150411,-3.76635339,AVENIDA,PADRE PIQUER,27,28024,"posterior frente farola 8, entre pergola y area infantil del parque",11065626,,FUE_10_0087,FUE25,ZV,PERSONAS,MU-37A
