fecha,totalUsoAlDia,horasTotalesDeUso,horasTtotalesDeServicio,horasTotalesDeDisponibilidad,bicicletasMediasDisponibilidad,usoPorAbandonadosOcasionales,usoPorAbandonadosAnuales
2021-02-12T00:00:00Z,3180.43,59906.92,63087.35,2628.64,83,13,8313
2021-03-12T00:00:00Z,3288.48,60932.58,64221.06,2675.88,7986,12,7998
2021-04-12T00:00:00Z,2410.91,61489.36,63900.27,2662.51,4981,19,50
2021-05-12T00:00:00Z,2085.9,61203.88,63289.78,2637.07,3978,38,4016
2021-06-12T00:00:00Z,2072.83,61903.02,63975.85,2665.66,4109,56,4165
2021-07-12T00:00:00Z,2130.95,63057.44,65188.39,2716.18,5027,14,5041
2021-08-12T00:00:00Z,1711.68,63809.59,65521.27,2730.05,3699,9,3708
2021-09-12T00:00:00Z,2731.59,63089.59,65821.18,2742.55,7329,10,7339
2021-10-12T00:00:00Z,3015.0,62605.87,65620.87,2734.2,7943,8,7951
2021-11-12T00:00:00Z,3307.1,63195.41,66502.51,2770.94,6995,21,7016
2021-12-12T00:00:00Z,2982.65,63649.81,66632.46,2776.35,6169,21,619
2021-12-13T00:00:00Z,3409.06,63399.06,66808.12,2783.67,8106,8,8114
2021-12-14T00:00:00Z,3401.99,66262.04,69664.03,2902.67,8889,10,8899
2021-12-15T00:00:00Z,3647.67,66175.44,69823.11,2909.3,8975,27,9002
2021-12-16T00:00:00Z,3587.4,65356.08,68943.48,2872.65,8679,13,8692
2021-12-17T00:00:00Z,3732.92,64578.83,68311.75,2846.32,8356,23,8379
2021-12-18T00:00:00Z,2737.25,65333.51,68070.76,2836.28,6336,25,6361
2021-12-19T00:00:00Z,2634.96,65338.16,67973.12,2832.21,5345,15,536
2021-12-20T00:00:00Z,2674.05,65596.69,68270.74,2844.61,5571,13,5584
2021-12-21T00:00:00Z,2919.99,68216.01,71136.0,2964.0,7083,14,7097
2021-12-22T00:00:00Z,3387.53,67366.51,70754.04,2948.09,7569,17,7586
2021-12-23T00:00:00Z,2292.97,68636.01,70928.98,2955.37,4557,19,4576
2021-12-24T00:00:00Z,1383.87,69752.13,71136.0,2964.0,2418,16,2434
2021-12-25T00:00:00Z,906.62,70229.38,71136.0,2964.0,2002,6,2008
2021-12-26T00:00:00Z,685.33,70450.67,71136.0,2964.0,133,6,1336
2021-12-27T00:00:00Z,1853.79,69282.21,71136.0,2964.0,4624,15,4639
2021-12-28T00:00:00Z,2287.1,68848.9,71136.0,2964.0,5325,38,5363
2021-12-29T00:00:00Z,2570.6,68565.4,71136.0,2964.0,5541,57,5598
2021-12-30T00:00:00Z,2618.61,68517.39,71136.0,2964.0,5778,37,5815
2021-12-31T00:00:00Z,2006.97,69129.03,71136.0,2964.0,4275,25,43
2022-01-01T00:00:00Z,1674.12,69461.88,71136.0,2964.0,3061,69,313
2022-02-01T00:00:00Z,2062.0,69074.0,71136.0,2964.0,3824,42,3866
2022-03-01T00:00:00Z,2423.53,68712.47,71136.0,2964.0,56,20,562
2022-04-01T00:00:00Z,2349.52,68786.48,71136.0,2964.0,5054,14,5068
2022-05-01T00:00:00Z,1626.94,69238.46,70865.4,2952.73,3231,10,3241
2022-06-01T00:00:00Z,1323.25,69812.75,71136.0,2964.0,3064,8,3072
2022-07-01T00:00:00Z,1576.87,69556.63,71133.5,2963.9,4678,7,4685
2022-08-01T00:00:00Z,1985.07,69150.93,71136.0,2964.0,3817,15,3832
2022-09-01T00:00:00Z,1870.75,69224.98,71095.73,2962.32,398,31,4011
2022-10-01T00:00:00Z,2190.92,68945.08,71136.0,2964.0,6038,6,6044
2022-11-01T00:00:00Z,3044.17,68091.83,71136.0,2964.0,7842,8,785
2022-12-01T00:00:00Z,3381.6,67712.95,71094.55,2962.27,7961,13,7974
2022-01-13T00:00:00Z,3235.38,67900.62,71136.0,2964.0,7948,4,7952
2022-01-14T00:00:00Z,3173.17,67962.83,71136.0,2964.0,77,8,7708
2022-01-15T00:00:00Z,3083.38,68052.62,71136.0,2964.0,5857,22,5879
2022-01-16T00:00:00Z,2452.76,68683.24,71136.0,2964.0,5023,24,5047
2022-01-17T00:00:00Z,3029.85,68106.15,71136.0,2964.0,694,6,6946
2022-01-18T00:00:00Z,3287.59,67695.18,70982.77,2957.62,7735,8,7743
2022-01-19T00:00:00Z,3192.43,67736.74,70929.17,2955.38,7797,5,7802
2022-01-20T00:00:00Z,3340.8,67795.2,71136.0,2964.0,8043,7,805
2022-01-21T00:00:00Z,3062.73,68073.27,71136.0,2964.0,7019,11,703
2022-01-22T00:00:00Z,2903.43,68232.57,71136.0,2964.0,5901,30,5931
2022-01-23T00:00:00Z,2354.04,68781.96,71136.0,2964.0,5156,9,5165
2022-01-24T00:00:00Z,2976.88,68159.12,71136.0,2964.0,718,6,7186
2022-01-25T00:00:00Z,3239.8,67896.2,71136.0,2964.0,7997,10,8007
2022-01-26T00:00:00Z,3208.57,67927.43,71136.0,2964.0,8551,6,8557
2022-01-27T00:00:00Z,3441.72,67694.28,71136.0,2964.0,8581,7,8588
2022-01-28T00:00:00Z,3315.2,67820.8,71136.0,2964.0,8181,25,8206
2022-01-29T00:00:00Z,3064.82,68071.18,71136.0,2964.0,6631,23,6654
2022-01-30T00:00:00Z,2719.72,68416.28,71136.0,2964.0,5928,17,5945
2022-01-31T00:00:00Z,3025.45,68110.55,71136.0,2964.0,7987,11,7998
2022-01-02T00:00:00Z,3060.29,68049.61,71109.9,2962.91,889,1,8891
2022-02-02T00:00:00Z,3465.35,67670.65,71136.0,2964.0,9626,10,9636
2022-03-02T00:00:00Z,3296.09,67839.91,71136.0,2964.0,9447,8,9455
2022-04-02T00:00:00Z,3289.92,67846.08,71136.0,2964.0,8942,21,8963
2022-05-02T00:00:00Z,2947.63,68188.37,71136.0,2964.0,7226,46,7272
2022-06-02T00:00:00Z,2913.09,68222.91,71136.0,2964.0,621,49,6259
2022-07-02T00:00:00Z,3326.85,67809.15,71136.0,2964.0,8668,17,8685
2022-08-02T00:00:00Z,3587.8,67548.2,71136.0,2964.0,9699,21,972
2022-09-02T00:00:00Z,3486.1,67643.81,71129.91,2963.75,9888,17,9905
2022-10-02T00:00:00Z,3586.88,67549.12,71136.0,2964.0,9953,18,9971
2022-11-02T00:00:00Z,3323.26,67405.99,70729.25,2947.05,9524,18,9542
2022-12-02T00:00:00Z,2966.4,68094.87,71061.27,2960.89,7615,60,7675
2022-02-13T00:00:00Z,2186.46,68949.54,71136.0,2964.0,5553,35,5588
2022-02-14T00:00:00Z,2741.8,68394.2,71136.0,2964.0,8336,20,8356
2022-02-15T00:00:00Z,3523.02,67612.98,71136.0,2964.0,9624,28,9652
2022-02-16T00:00:00Z,3450.41,67685.59,71136.0,2964.0,9871,16,9887
2022-02-17T00:00:00Z,3509.42,67626.58,71136.0,2964.0,10328,11,10339
2022-02-18T00:00:00Z,3705.02,67430.98,71136.0,2964.0,10028,46,10074
2022-02-19T00:00:00Z,2400.19,68735.81,71136.0,2964.0,6843,41,6884
2022-02-20T00:00:00Z,2666.46,68257.41,70923.87,2955.16,6581,45,6626
2022-02-21T00:00:00Z,3231.88,67904.12,71136.0,2964.0,9332,35,9367
2022-02-22T00:00:00Z,3725.0,67411.0,71136.0,2964.0,10476,18,10494
2022-02-23T00:00:00Z,3728.41,67110.67,70839.08,2951.63,10452,21,10473
2022-02-24T00:00:00Z,3622.23,67244.86,70867.09,2952.8,10215,22,10237
2022-02-25T00:00:00Z,2514.72,68456.72,70971.44,2957.14,653,7,6537
2022-02-26T00:00:00Z,1844.45,68711.04,70555.49,2939.81,5215,13,5228
2022-02-27T00:00:00Z,2390.5,68745.5,71136.0,2964.0,6011,55,6066
2022-02-28T00:00:00Z,2736.11,68399.89,71136.0,2964.0,775,47,7797
2022-01-03T00:00:00Z,3403.43,67732.57,71136.0,2964.0,1007,37,10107
2022-02-03T00:00:00Z,3451.33,67684.67,71136.0,2964.0,10379,39,10418
2022-03-03T00:00:00Z,2000.88,69135.12,71136.0,2964.0,4989,8,4997
2022-04-03T00:00:00Z,2913.23,68222.77,71136.0,2964.0,8884,37,8921
2022-05-03T00:00:00Z,2734.47,68401.53,71136.0,2964.0,726,41,7301
2022-06-03T00:00:00Z,2462.75,68673.25,71136.0,2964.0,6119,32,6151
2022-07-03T00:00:00Z,2043.2,69092.8,71136.0,2964.0,5642,13,5655
2022-08-03T00:00:00Z,3440.87,67695.13,71136.0,2964.0,9957,16,9973
2022-09-03T00:00:00Z,3642.34,67493.66,71136.0,2964.0,10421,20,10441
2022-10-03T00:00:00Z,3359.97,67776.03,71136.0,2964.0,1023,19,10249
2022-11-03T00:00:00Z,2154.63,68981.37,71136.0,2964.0,5849,5,5854
2022-12-03T00:00:00Z,2658.92,68477.08,71136.0,2964.0,6768,41,6809
2022-03-13T00:00:00Z,2423.17,68712.83,71136.0,2964.0,5983,50,6033
2022-03-14T00:00:00Z,1506.45,69629.55,71136.0,2964.0,4167,2,4169
2022-03-15T00:00:00Z,2813.37,68322.63,71136.0,2964.0,8754,8,8762
2022-03-16T00:00:00Z,3105.42,68030.58,71136.0,2964.0,9522,21,9543
2022-03-17T00:00:00Z,2552.4,68582.01,71134.41,2963.93,7657,22,7679
2022-03-18T00:00:00Z,3358.54,67777.46,71136.0,2964.0,9439,31,947
2022-03-19T00:00:00Z,2660.25,68475.75,71136.0,2964.0,6979,70,7049
2022-03-20T00:00:00Z,2254.55,68881.45,71136.0,2964.0,5991,66,6057
2022-03-21T00:00:00Z,1472.95,69663.05,71136.0,2964.0,3607,5,3612
2022-03-22T00:00:00Z,2154.41,68981.59,71136.0,2964.0,7194,9,7203
2022-03-23T00:00:00Z,2601.69,68534.31,71136.0,2964.0,7665,12,7677
2022-03-24T00:00:00Z,2044.68,69091.32,71136.0,2964.0,5368,6,5374
2022-03-25T00:00:00Z,2178.79,68957.21,71136.0,2964.0,6046,15,6061
2022-03-26T00:00:00Z,2200.73,68935.27,71136.0,2964.0,6165,37,6202
2022-03-27T00:00:00Z,2449.2,66222.68,68671.88,2985.73,6145,35,618
2022-03-28T00:00:00Z,3060.75,68075.25,71136.0,2964.0,9165,21,9186
2022-03-29T00:00:00Z,3307.14,67662.53,70969.67,2957.07,10036,6,10042
2022-03-30T00:00:00Z,3036.48,68099.52,71136.0,2964.0,8816,13,8829
2022-03-31T00:00:00Z,3596.6,67539.4,71136.0,2964.0,9941,24,9965
2022-01-04T00:00:00Z,3560.88,66951.11,70511.99,2938.0,9415,13,9428
2022-02-04T00:00:00Z,3222.63,67105.55,70328.18,2930.34,6747,26,6773
2022-03-04T00:00:00Z,2924.05,68032.51,70956.56,2956.52,6109,46,6155
2022-04-04T00:00:00Z,3432.27,67703.73,71136.0,2964.0,8284,13,8297
2022-05-04T00:00:00Z,3594.03,67541.97,71136.0,2964.0,9235,7,9242
2022-06-04T00:00:00Z,3794.7,67341.3,71136.0,2964.0,10565,13,10578
2022-07-04T00:00:00Z,3954.58,67181.42,71136.0,2964.0,11132,19,11151
2022-08-04T00:00:00Z,3652.93,67483.07,71136.0,2964.0,9646,31,9677
2022-09-04T00:00:00Z,2889.37,68152.36,71041.73,2960.07,6977,61,7038
2022-10-04T00:00:00Z,2866.74,67968.65,70835.39,2951.47,665,73,6723
2022-11-04T00:00:00Z,3075.98,67995.56,71071.54,2961.31,7984,52,8036
2022-12-04T00:00:00Z,2408.53,68727.47,71136.0,2964.0,6534,23,6557
2022-04-13T00:00:00Z,2672.47,68463.53,71136.0,2964.0,7385,33,7418
2022-04-14T00:00:00Z,2252.35,68883.65,71136.0,2964.0,4859,76,4935
2022-04-15T00:00:00Z,2191.78,68793.29,70985.07,2957.71,4868,61,4929
2022-04-16T00:00:00Z,2319.42,68372.43,70691.85,2945.49,5419,103,5522
2022-04-17T00:00:00Z,2447.9,67819.58,70267.48,2927.81,5859,65,5924
2022-04-18T00:00:00Z,3500.66,66484.32,69984.98,2916.04,9763,63,9826
2022-04-19T00:00:00Z,3053.28,66237.23,69290.51,2887.1,9078,20,9098
2022-04-20T00:00:00Z,2486.1,68396.43,70882.53,2953.44,6733,10,6743
2022-04-21T00:00:00Z,4093.9,67042.1,71136.0,2964.0,11473,19,11492
2022-04-22T00:00:00Z,1827.14,69308.86,71136.0,2964.0,3374,3,3377
2022-04-23T00:00:00Z,2143.96,68992.04,71136.0,2964.0,5174,14,5188
2022-04-24T00:00:00Z,3260.07,67875.93,71136.0,2964.0,8053,70,8123
2022-04-25T00:00:00Z,3893.86,67242.14,71136.0,2964.0,10855,41,10896
2022-04-26T00:00:00Z,3181.75,67954.25,71136.0,2964.0,8663,45,8708
2022-04-27T00:00:00Z,2762.27,68373.73,71136.0,2964.0,8337,29,8366
2022-04-28T00:00:00Z,3154.55,67981.45,71136.0,2964.0,9256,36,9292
2022-04-29T00:00:00Z,4070.38,66613.15,70683.53,2945.15,11255,79,11334
2022-04-30T00:00:00Z,3038.65,67064.08,70102.73,2920.95,8059,98,8157
2022-01-05T00:00:00Z,3253.87,67744.01,70997.88,2958.25,7736,124,786
2022-02-05T00:00:00Z,2376.57,68759.43,71136.0,2964.0,564,65,5705
2022-03-05T00:00:00Z,2914.2,68221.8,71136.0,2964.0,8427,25,8452
2022-04-05T00:00:00Z,4052.33,67083.67,71136.0,2964.0,11908,34,11942
2022-05-05T00:00:00Z,4578.25,66557.75,71136.0,2964.0,13236,54,1329
2022-06-05T00:00:00Z,4423.79,66426.92,70850.71,2952.11,12544,68,12612
2022-07-05T00:00:00Z,3999.7,66694.56,70694.26,2945.59,9816,150,9966
2022-08-05T00:00:00Z,4140.69,66720.12,70860.81,2952.53,9653,127,978
2022-09-05T00:00:00Z,4450.55,66685.45,71136.0,2964.0,12088,49,12137
2022-10-05T00:00:00Z,4490.28,66046.82,70537.1,2939.05,12754,27,12781
2022-11-05T00:00:00Z,4755.08,65966.81,70721.89,2946.75,13915,3,13918
2022-12-05T00:00:00Z,4785.48,66350.52,71136.0,2964.0,13661,31,13692
2022-05-13T00:00:00Z,4390.35,66193.53,70583.88,2941.0,12597,22,12619
2022-05-14T00:00:00Z,3412.38,67723.62,71136.0,2964.0,9053,45,9098
2022-05-15T00:00:00Z,3732.93,67403.07,71136.0,2964.0,9127,66,9193
2022-05-16T00:00:00Z,3480.89,67655.11,71136.0,2964.0,8248,61,8309
2022-05-17T00:00:00Z,4230.13,66905.87,71136.0,2964.0,1266,16,12676
2022-05-18T00:00:00Z,4594.09,66541.91,71136.0,2964.0,13878,9,13887
2022-05-19T00:00:00Z,4896.32,66101.78,70998.1,2958.25,14491,11,14502
2022-05-20T00:00:00Z,4867.59,66232.47,71100.06,2962.5,13462,19,13481
2022-05-21T00:00:00Z,3715.53,67420.47,71136.0,2964.0,9747,27,9774
2022-05-22T00:00:00Z,3491.2,67644.8,71136.0,2964.0,9082,61,9143
2022-05-23T00:00:00Z,4467.71,66668.29,71136.0,2964.0,12386,14,124
2022-05-24T00:00:00Z,4364.41,66771.59,71136.0,2964.0,12736,21,12757
2022-05-25T00:00:00Z,4912.55,66223.45,71136.0,2964.0,13665,11,13676
2022-05-26T00:00:00Z,4911.33,66224.67,71136.0,2964.0,13857,38,13895
2022-05-27T00:00:00Z,4572.25,66313.44,70885.69,2953.57,13452,82,13534
2022-05-28T00:00:00Z,3958.45,67177.55,71136.0,2964.0,10583,129,10712
2022-05-29T00:00:00Z,4340.43,66795.57,71136.0,2964.0,10512,92,10604
2022-05-30T00:00:00Z,4247.79,66888.21,71136.0,2964.0,11821,39,1186
2022-05-31T00:00:00Z,5146.51,65989.49,71136.0,2964.0,14083,41,14124
2022-01-06T00:00:00Z,5164.35,65971.65,71136.0,2964.0,14382,36,14418
2022-02-06T00:00:00Z,5186.35,64477.72,69664.07,2902.67,14557,17,14574
2022-03-06T00:00:00Z,5210.42,64741.95,69952.37,2914.68,14176,91,14267
2022-04-06T00:00:00Z,4050.87,65913.24,69964.11,2915.17,10409,91,105
2022-05-06T00:00:00Z,3895.93,67240.07,71136.0,2964.0,9369,63,9432
2022-06-06T00:00:00Z,4713.95,66422.05,71136.0,2964.0,13315,42,13357
2022-07-06T00:00:00Z,5157.87,65854.32,71012.19,2958.84,14484,32,14516
2022-08-06T00:00:00Z,5183.54,65100.82,70284.36,2928.52,14839,44,14883
2022-09-06T00:00:00Z,5355.47,65517.68,70873.15,2953.05,15172,43,15215
2022-10-06T00:00:00Z,4899.42,66236.58,71136.0,2964.0,14015,35,1405
2022-11-06T00:00:00Z,4183.0,66953.0,71136.0,2964.0,10114,48,10162
2022-12-06T00:00:00Z,3528.6,67607.4,71136.0,2964.0,9224,55,9279
2022-06-13T00:00:00Z,4334.4,66801.6,71136.0,2964.0,12788,35,12823
2022-06-14T00:00:00Z,5005.33,66130.67,71136.0,2964.0,14087,16,14103
2022-06-15T00:00:00Z,5016.98,66119.02,71136.0,2964.0,14405,18,14423
2022-06-16T00:00:00Z,4601.7,66534.3,71136.0,2964.0,13678,7,13685
2022-06-17T00:00:00Z,4497.87,66638.13,71136.0,2964.0,12918,5,12923
2022-06-18T00:00:00Z,3600.13,67535.87,71136.0,2964.0,10022,49,10071
2022-06-19T00:00:00Z,3526.15,66468.73,69994.88,2916.45,9065,46,9111
2022-06-20T00:00:00Z,4380.53,65430.59,69811.12,2908.8,12473,29,12502
2022-06-21T00:00:00Z,4985.86,65628.68,70614.54,2942.27,14253,37,1429
2022-06-22T00:00:00Z,5187.04,65414.15,70601.19,2941.72,14525,62,14587
2022-06-23T00:00:00Z,5037.33,66098.67,71136.0,2964.0,1392,24,13944
2022-06-24T00:00:00Z,4898.1,65561.44,70459.54,2935.81,13471,21,13492
2022-06-25T00:00:00Z,3729.9,66600.46,70330.36,2930.43,9691,67,9758
2022-06-26T00:00:00Z,3570.41,66172.32,69742.73,2905.95,8991,90,9081
2022-06-27T00:00:00Z,4785.5,66186.05,70971.55,2957.15,12582,46,12628
2022-06-28T00:00:00Z,4876.85,65865.32,70742.17,2947.59,13316,55,13371
2022-06-29T00:00:00Z,5142.98,65836.19,70979.17,2957.47,1344,51,13491
2022-06-30T00:00:00Z,4836.62,66299.38,71136.0,2964.0,13421,47,13468
2022-01-07T00:00:00Z,4852.66,65941.39,70794.32,2949.76,12908,24,12932
2022-02-07T00:00:00Z,3853.25,67282.75,71136.0,2964.0,9861,57,9918
2022-03-07T00:00:00Z,3539.42,67099.15,70638.57,2943.27,8925,42,8967
2022-04-07T00:00:00Z,4455.78,65580.36,70036.14,2918.17,12800,69,12869
2022-05-07T00:00:00Z,4884.31,65490.15,70374.46,2932.27,13851,32,13883
2022-06-07T00:00:00Z,5065.49,64711.76,69777.25,2907.39,13435,28,13463
2022-07-07T00:00:00Z,5006.4,65336.44,70342.84,2930.95,13525,19,13544
2022-08-07T00:00:00Z,4806.23,65207.1,70013.33,2917.22,12519,44,12563
2022-09-07T00:00:00Z,3598.13,66118.31,69716.44,2904.85,8592,40,8632
2022-10-07T00:00:00Z,3253.63,66110.95,69364.58,2890.19,7916,24,7940
2022-11-07T00:00:00Z,4189.9,65308.83,69498.73,2895.78,11839,30,11869
2022-12-07T00:00:00Z,4222.11,65152.4,69374.51,2890.6,12047,40,12087
2022-07-13T00:00:00Z,4522.22,64683.33,69205.55,2883.56,13244,25,13269
2022-07-14T00:00:00Z,4449.53,64610.9,69060.43,2877.52,12572,18,12590
2022-07-15T00:00:00Z,4007.41,65230.17,69237.58,2884.9,10985,28,11013
2022-07-16T00:00:00Z,2950.23,66017.19,68967.42,2873.64,7632,45,7677
2022-07-17T00:00:00Z,2772.74,65628.51,68401.25,2850.05,7087,30,7117
2022-07-18T00:00:00Z,3733.27,64682.63,68415.9,2850.66,10850,19,10869
2022-07-19T00:00:00Z,4573.5,64457.22,69030.72,2876.28,12384,6,12390
2022-07-20T00:00:00Z,4566.59,65081.6,69648.19,2902.01,12791,11,12802
2022-07-21T00:00:00Z,4368.3,64975.45,69343.75,2889.32,12361,13,12374
2022-07-22T00:00:00Z,3831.9,65510.8,69342.7,2889.28,10518,7,10525
2022-07-23T00:00:00Z,2838.95,67465.89,70304.84,2929.37,6959,24,6983
2022-07-24T00:00:00Z,2448.82,67583.62,70032.44,2918.02,5946,6,5952
2022-07-25T00:00:00Z,2544.17,67130.65,69674.82,2903.12,6137,23,6160
2022-07-26T00:00:00Z,3805.4,66875.67,70681.07,2945.04,10881,12,10893
2022-07-27T00:00:00Z,4018.73,66758.14,70776.87,2949.04,11534,13,11547
2022-07-28T00:00:00Z,4253.85,66558.4,70812.25,2950.51,11703,19,11722
2022-07-29T00:00:00Z,3914.88,65867.53,69782.41,2907.6,10135,13,10148
2022-07-30T00:00:00Z,2760.8,66846.6,69607.4,2900.31,7001,19,7020
2022-07-31T00:00:00Z,2652.83,66157.93,68810.76,2867.12,6977,12,6989
2022-01-08T00:00:00Z,3227.2,65219.2,68446.4,2851.93,8977,16,8993
2022-02-08T00:00:00Z,3049.22,65377.54,68426.76,2851.12,9005,28,9033
2022-03-08T00:00:00Z,3193.26,66106.49,69299.75,2887.49,8977,3,8980
2022-04-08T00:00:00Z,3331.95,66148.54,69480.49,2895.02,8908,10,8918
2022-05-08T00:00:00Z,3163.24,66716.1,69879.34,2911.64,8253,29,8282
2022-06-08T00:00:00Z,2725.22,66869.62,69594.84,2899.79,6358,29,6387
2022-07-08T00:00:00Z,2438.27,66259.65,68697.92,2862.41,5941,51,5992
2022-08-08T00:00:00Z,2967.18,65096.84,68064.02,2836.0,8145,29,8174
2022-09-08T00:00:00Z,3266.22,65519.77,68785.99,2866.08,8757,25,8782
2022-10-08T00:00:00Z,3418.42,64794.34,68212.76,2842.2,9008,29,9037
2022-11-08T00:00:00Z,3327.97,64267.57,67595.54,2816.48,8790,16,8806
2022-12-08T00:00:00Z,2905.78,65172.3,68078.08,2836.59,7456,14,7470
2022-08-13T00:00:00Z,2304.12,66616.04,68920.16,2871.67,5075,16,5091
2022-08-14T00:00:00Z,2383.31,66318.86,68702.17,2862.59,4880,49,4929
2022-08-15T00:00:00Z,2333.38,66536.66,68870.04,2869.59,4850,36,4886
2022-08-16T00:00:00Z,2577.72,67035.88,69613.6,2900.57,7236,12,7248
2022-08-17T00:00:00Z,2907.84,66493.39,69401.23,2891.72,7349,11,7360
2022-08-18T00:00:00Z,3718.75,66681.02,70399.77,2933.32,9308,18,9326
2022-08-19T00:00:00Z,2793.04,66880.61,69673.65,2903.07,7298,7,7305
2022-08-20T00:00:00Z,2415.68,67469.08,69884.76,2911.87,5883,8,5891
2022-08-21T00:00:00Z,2496.31,66863.98,69360.29,2890.01,5736,17,5753
2022-08-22T00:00:00Z,3217.0,66490.49,69707.49,2904.48,8362,18,8380
2022-08-23T00:00:00Z,3413.53,66617.35,70030.88,2917.95,9267,13,9280
2022-08-24T00:00:00Z,3977.34,65784.33,69761.67,2906.74,10168,46,10214
2022-08-25T00:00:00Z,3908.18,66523.91,70432.09,2934.67,9930,32,9962
2022-08-26T00:00:00Z,3326.17,67424.58,70750.75,2947.95,9017,50,9067
2022-08-27T00:00:00Z,4034.97,66901.19,70936.16,2955.67,9424,64,9488
2022-08-28T00:00:00Z,3043.72,65942.02,68985.74,2874.41,7415,41,7456
2022-08-29T00:00:00Z,3823.85,65900.09,69723.94,2905.16,10169,14,10183
2022-08-30T00:00:00Z,4351.08,65727.08,70078.16,2919.92,11962,8,11970
2022-08-31T00:00:00Z,4823.42,65800.04,70623.46,2942.64,12788,18,12806
2022-01-09T00:00:00Z,4780.28,65996.55,70776.83,2949.03,12367,9,12376
2022-02-09T00:00:00Z,4400.05,65040.47,69440.52,2893.36,11978,22,12000
2022-03-09T00:00:00Z,4200.58,64317.63,68518.21,2854.93,10231,37,10268
2022-04-09T00:00:00Z,3923.57,64034.37,67957.94,2831.58,8781,31,8812
2022-05-09T00:00:00Z,5091.91,63760.59,68852.5,2868.85,12841,30,12871
2022-06-09T00:00:00Z,5153.98,63229.27,68383.25,2849.3,13643,16,13659
2022-07-09T00:00:00Z,5064.66,63640.25,68704.91,2862.7,13347,14,13361
2022-08-09T00:00:00Z,5494.5,63548.68,69043.18,2876.8,14323,19,14342
2022-09-09T00:00:00Z,5228.55,62699.55,67928.1,2830.34,13894,26,13920
2022-10-09T00:00:00Z,4470.93,61968.11,66439.04,2768.29,10593,49,10642
2022-11-09T00:00:00Z,4437.09,61428.42,65865.51,2744.4,10103,56,10159
2022-12-09T00:00:00Z,4326.94,61953.49,66280.43,2761.68,11310,18,11328
2022-09-13T00:00:00Z,4356.18,62587.59,66943.77,2789.32,10221,44,10265
2022-09-14T00:00:00Z,5131.48,60934.5,66065.98,2752.75,14051,40,14091
2022-09-15T00:00:00Z,5011.53,61598.66,66610.19,2775.42,12309,30,12339
2022-09-16T00:00:00Z,5521.95,61020.35,66542.3,2772.6,13947,41,13988
2022-09-17T00:00:00Z,4675.47,61551.12,66226.59,2759.44,10750,52,10802
2022-09-18T00:00:00Z,4633.5,61556.93,66190.43,2757.93,10402,47,10449
2022-09-19T00:00:00Z,5046.38,62023.2,67069.58,2794.57,13363,44,13407
2022-09-20T00:00:00Z,5336.92,61672.47,67009.39,2792.06,14206,33,14239
2022-09-21T00:00:00Z,5623.61,61163.07,66786.68,2782.78,15149,49,15198
2022-09-22T00:00:00Z,5855.83,59842.04,65697.87,2737.41,15625,44,15669
2022-09-23T00:00:00Z,5365.87,59904.94,65270.81,2719.62,13388,28,13416
2022-09-24T00:00:00Z,4700.22,60515.14,65215.36,2717.31,11016,50,11066
2022-09-25T00:00:00Z,3786.8,61108.99,64895.79,2703.99,8512,22,8534
2022-09-26T00:00:00Z,4655.92,61094.8,65750.72,2739.61,12328,12,12340
2022-09-27T00:00:00Z,5445.43,60087.92,65533.35,2730.56,13870,18,13888
2022-09-28T00:00:00Z,5341.9,60674.18,66016.08,2750.67,14225,14,14239
2022-09-29T00:00:00Z,4337.15,61845.51,66182.66,2757.61,11548,26,11574
2022-09-30T00:00:00Z,4992.58,60606.3,65598.88,2733.29,12923,34,12957
2022-01-10T00:00:00Z,4191.73,60395.1,64586.83,2691.12,10214,52,10266
2022-02-10T00:00:00Z,4347.25,60162.4,64509.65,2687.9,9962,34,9996
2022-03-10T00:00:00Z,4613.65,59632.77,64246.42,2676.93,12620,19,12639
2022-04-10T00:00:00Z,5177.03,60033.1,65210.13,2717.09,14122,9,14131
2022-05-10T00:00:00Z,5508.54,59450.46,64959.0,2706.63,14753,13,14766
2022-06-10T00:00:00Z,5312.81,60014.94,65327.75,2721.99,14254,6,14260
2022-07-10T00:00:00Z,5061.61,61037.56,66099.17,2754.13,13595,17,13612
2022-08-10T00:00:00Z,4495.29,61991.88,66487.17,2770.3,10783,66,10849
2022-09-10T00:00:00Z,4074.53,60869.09,64943.62,2705.98,9889,84,9973
2022-10-10T00:00:00Z,3504.47,61648.67,65153.14,2714.71,9542,18,9560
2022-11-10T00:00:00Z,4828.62,61507.63,66336.25,2764.01,13029,47,13076
2022-12-10T00:00:00Z,4097.77,61650.3,65748.07,2739.5,9601,35,9636
2022-10-13T00:00:00Z,4461.98,60370.23,64832.21,2701.34,13047,40,13087
2022-10-14T00:00:00Z,4591.48,59868.96,64460.44,2685.85,12839,19,12858
2022-10-15T00:00:00Z,4105.38,60020.84,64126.22,2671.93,10547,40,10587
2022-10-16T00:00:00Z,4072.48,59758.92,63831.4,2659.64,9702,28,9730
2022-10-17T00:00:00Z,4550.36,59099.09,63649.45,2652.06,11984,19,12003
2022-10-18T00:00:00Z,4732.9,58362.03,63094.93,2628.96,13708,21,13729
2022-10-19T00:00:00Z,4607.93,59227.08,63835.01,2659.79,12409,21,12430
2022-10-20T00:00:00Z,3288.45,60532.39,63820.84,2659.2,8417,12,8429
